Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
448;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;Linense;Rayo Majadahonda;18;43;0,6047;27;43;0,9767;0,4186;0,6279;1,0465;0,2628
449;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;Merida AD;Cordoba;27;43;0,9767;29;43;1,093;0,6279;0,6744;1,3023;0,4235
450;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;Real Madrid B;Fuenlabrada;35;43;1,3256;34;43;1,1163;0,814;0,7907;1,6047;0,6436
451;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;San Fernando;Alcorcon;31;43;1,0698;23;43;0,814;0,7209;0,5349;1,2558;0,3856
452;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;San Sebastian Reyes;Linares;25;43;0,814;31;43;1,3256;0,5814;0,7209;1,3023;0,4191
453;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 1 - ROUND 37;Unionistas;Leonesa;25;43;0,8837;26;43;0,9302;0,5814;0,6047;1,1861;0,3516
454;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Alcoyano;Murcia;33;43;1,0233;27;43;0,907;0,7674;0,6279;1,3953;0,4819
455;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Amorebieta;Gimnastic;23;43;0,9767;30;43;1,0;0,5349;0,6977;1,2326;0,3732
456;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Baleares;Calahorra;29;43;1,0;23;43;0,7442;0,6744;0,5349;1,2093;0,3607
457;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Castellon;R. Union;29;43;0,9767;26;43;1,0;0,6744;0,6047;1,2791;0,4078
458;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;CF Intercity;SD Logrones;30;43;1,1395;27;43;1,0698;0,6977;0,6279;1,3256;0,4381
459;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Cornella;Sabadell;25;43;0,8837;26;43;0,907;0,5814;0,6047;1,1861;0,3516
460;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Eldense;Ath Bilbao B;22;43;0,7674;30;43;1,093;0,5116;0,6977;1,2093;0,3569
461;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;La Nucia;Barcelona B;27;43;0,9302;32;43;1,186;0,6279;0,7442;1,3721;0,4673
462;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;Osasuna B;R. Sociedad B;30;43;1,0465;28;43;0,9767;0,6977;0,6512;1,3489;0,4543
463;20/05/2023;14:30;SPAIN;PRIMERA RFEF - GROUP 2 - ROUND 37;UD Logrones;Numancia;25;43;0,7674;18;43;0,6744;0,5814;0,4186;1,0;0,2434
464;20/05/2023;14:30;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Espanyol B;Atl. Madrid B;28;43;1,1163;30;43;1,2558;0,6512;0,6977;1,3489;0,4543
465;20/05/2023;14:30;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - SEMI-FINALS;Utebo FC;Granada CF B;29;43;1,0233;34;43;1,2093;0,6744;0,7907;1,4651;0,5332
466;20/05/2023;07:00;SPAIN;LIGA F WOMEN - ROUND 30;Alaves W;Alhama W;35;43;1,4884;30;42;1,2381;0,814;0,7143;1,5283;0,5814
467;20/05/2023;07:00;SPAIN;LIGA F WOMEN - ROUND 30;Athletic Bilbao W;Villarreal W;31;43;1,2326;30;42;1,0238;0,7209;0,7143;1,4352;0,5149
468;20/05/2023;07:00;SPAIN;LIGA F WOMEN - ROUND 30;Huelva W;Las Planas W;28;43;1,0465;29;40;1,2;0,6512;0,725;1,3762;0,4721
469;20/05/2023;10:00;SWEDEN;ALLSVENSKAN - ROUND 9;Degerfors;AIK;34;43;1,2791;29;43;1,1163;0,7907;0,6744;1,4651;0,5332
470;20/05/2023;08:00;SWEDEN;SUPERETTAN - ROUND 8;Landskrona;Orebro;31;42;1,1429;26;41;1,0244;0,7381;0,6341;1,3722;0,468
471;20/05/2023;10:00;SWEDEN;SUPERETTAN - ROUND 8;GAIS;Jonkoping;35;43;1,2093;29;43;1,3256;0,814;0,6744;1,4884;0,549
472;20/05/2023;10:00;SWEDEN;SUPERETTAN - ROUND 8;Skovde AIK;Trelleborg;31;42;1,3095;32;42;1,4762;0,7381;0,7619;1,5;0,5624
473;20/05/2023;13:00;SWITZERLAND;SUPER LEAGUE - ROUND 34;Winterthur;Servette;35;42;1,619;31;42;1,3333;0,8333;0,7381;1,5714;0,6151
474;20/05/2023;15:30;SWITZERLAND;SUPER LEAGUE - ROUND 34;Luzern;St. Gallen;32;42;1,4286;36;43;2,093;0,7619;0,8372;1,5991;0,6379
475;20/05/2023;13:00;SWITZERLAND;CHALLENGE LEAGUE - ROUND 34;Wil;Vaduz;27;40;1,325;26;43;1,3488;0,675;0,6047;1,2797;0,4082
476;20/05/2023;07:00;SWITZERLAND;PROMOTION LEAGUE;St. Gallen II;Kriens;36;42;1,9524;36;42;1,6429;0,8571;0,8571;1,7142;0,7346
477;20/05/2023;10:00;SWITZERLAND;PROMOTION LEAGUE;Luzern II;Bavois;34;42;1,8333;33;43;1,6047;0,8095;0,7674;1,5769;0,6212
478;20/05/2023;11:00;SWITZERLAND;PROMOTION LEAGUE;Basel II;Bulle;29;42;1,5476;31;42;1,3095;0,6905;0,7381;1,4286;0,5097
479;20/05/2023;11:00;SWITZERLAND;PROMOTION LEAGUE;Cham;Biel;35;43;1,7209;32;43;1,5814;0,814;0,7442;1,5582;0,6058
480;20/05/2023;11:00;SWITZERLAND;PROMOTION LEAGUE;Rapperswil;Bruhl;34;43;1,5349;31;41;1,5366;0,7907;0,7561;1,5468;0,5978
481;20/05/2023;11:00;SWITZERLAND;PROMOTION LEAGUE;Stade Nyonnais;Breitenrain;35;41;1,7805;32;41;1,3659;0,8537;0,7805;1,6342;0,6663
482;20/05/2023;11:00;SWITZERLAND;PROMOTION LEAGUE;Young Boys II;Baden;38;42;2,0;32;42;1,5238;0,9048;0,7619;1,6667;0,6894
483;20/05/2023;11:00;SWITZERLAND;PROMOTION LEAGUE;Zurich II;YF Juventus;38;43;1,5349;32;42;1,619;0,8837;0,7619;1,6456;0,6733
484;20/05/2023;13:00;SWITZERLAND;SUPER LEAGUE WOMEN - PLAY OFFS - SEMI-FINALS;St. Gallen W;Servette Geneve FC W;32;43;1,6047;35;41;1,6341;0,7442;0,8537;1,5979;0,6353
485;20/05/2023;14:00;SWITZERLAND;SUPER LEAGUE WOMEN - PLAY OFFS - SEMI-FINALS;Grasshopper W;Zurich W;39;43;2,3023;37;42;1,881;0,907;0,881;1,788;0,7991
486;20/05/2023;11:00;SWITZERLAND;SUPER LEAGUE WOMEN - RELEGATION - ROUND 3;Yverdon W;Sion W;37;43;1,5349;1;2;0,5;0,8605;0,5;1,3605;0,4303
487;20/05/2023;13:00;SWITZERLAND;SUPER LEAGUE WOMEN - RELEGATION - ROUND 3;Thun W;Rapperswil W;6;8;1,375;23;24;2,1667;0,75;0,9583;1,7083;0,7187
488;20/05/2023;11:00;SWITZERLAND;SUPER LEAGUE WOMEN - PLACEMENT PLAY OFFS - FINAL;Aarau W;Young Boys W;30;43;1,5814;37;43;2,0;0,6977;0,8605;1,5582;0,6004
489;20/05/2023;05:00;TAIWAN;MULAN FOOTBALL LEAGUE WOMEN - ROUND 5;Hualien W;Taipei Bravo W;31;43;1,3256;30;43;1,093;0,7209;0,6977;1,4186;0,503
490;20/05/2023;05:00;TAIWAN;MULAN FOOTBALL LEAGUE WOMEN - ROUND 5;Kaohsiung W;Taichung Blue W;34;43;1,2326;37;43;1,6977;0,7907;0,8605;1,6512;0,6804
491;20/05/2023;05:00;TAIWAN;MULAN FOOTBALL LEAGUE WOMEN - ROUND 5;Taoyuan W;Hang Yuan W;35;43;1,7674;29;43;1,1163;0,814;0,6744;1,4884;0,549
492;20/05/2023;08:00;THAILAND;LEAGUE CUP - FINAL;Buriram;Pathum United;38;43;1,7442;31;43;1,4651;0,8837;0,7209;1,6046;0,6371
493;20/05/2023;12:00;TOGO;CHAMPIONNAT NATIONAL - ROUND 27;Binah;ASC Kara;10;27;0,4074;15;25;0,88;0,3704;0,6;0,9704;0,2222
494;20/05/2023;12:00;TUNISIA;LIGUE PROFESSIONNELLE 1 - CHAMPIONSHIP GROUP - ROUND 7;Olympique Beja;Etoile Sahel;22;43;0,6977;26;42;0,8571;0,5116;0,619;1,1306;0,3167
495;20/05/2023;12:00;TUNISIA;LIGUE 2 - ROUND 21;Gafsa;AS Djerba;22;40;1,125;22;41;0,7073;0,55;0,5366;1,0866;0,2951
496;20/05/2023;12:00;TUNISIA;LIGUE 2 - ROUND 21;Hammam-Lif;Msaken;23;42;0,7857;28;41;1,0;0,5476;0,6829;1,2305;0,374
497;20/05/2023;12:00;TUNISIA;LIGUE 2 - ROUND 21;Jeunesse Sportive;Stade Gabesien;16;23;1,0;19;41;0,6341;0,6957;0,4634;1,1591;0,3224
498;20/05/2023;12:00;TUNISIA;LIGUE 2 - ROUND 21;Sporting Ben Arous;EM Mahdia;19;42;0,6429;26;42;1,0238;0,4524;0,619;1,0714;0,28
499;20/05/2023;12:00;TUNISIA;LIGUE 2 - ROUND 21;SS Sfaxien;Kalaa;31;43;1,2326;23;40;0,825;0,7209;0,575;1,2959;0,4145
500;20/05/2023;12:00;TUNISIA;LIGUE 2 - ROUND 21;Zarzis;Moknine;25;42;0,9048;15;24;1,0417;0,5952;0,625;1,2202;0,372
501;20/05/2023;10:00;TURKEY;SUPER LIG - ROUND 35;Kasimpasa;Istanbulspor AS;30;42;1,4762;37;42;1,4524;0,7143;0,881;1,5953;0,6293
502;20/05/2023;13:00;TURKEY;SUPER LIG - ROUND 35;Galatasaray;Sivasspor;35;42;1,8333;36;41;1,5366;0,8333;0,878;1,7113;0,7316
503;20/05/2023;13:00;TURKEY;SUPER LIG - ROUND 35;Kayserispor;Alanyaspor;32;41;1,5366;32;41;1,3659;0,7805;0,7805;1,561;0,6092
504;20/05/2023;13:00;TURKEY;1. LIG - ROUND 38;Altay;Tuzlaspor;27;41;1,1463;33;42;1,4524;0,6585;0,7857;1,4442;0,5174
505;20/05/2023;06:00;TURKEY;SUPER LIG WOMEN - PLAY OFFS - SEMI-FINALS;Galatasaray W;Fenerbahce W;38;43;2,0698;36;41;2,2439;0,8837;0,878;1,7617;0,7759
506;20/05/2023;09:00;TURKEY;SUPER LIG WOMEN - PLAY OFFS - SEMI-FINALS;ALG Spor W;Fomget GSK W;29;38;1,6579;30;41;1,6829;0,7632;0,7317;1,4949;0,5584
507;20/05/2023;08:00;TURKEY;SUPER LIG WOMEN - RELEGATION GROUP;Dudullu W;Kirecburnu W;29;37;1,4054;37;39;3,2821;0,7838;0,9487;1,7325;0,7436
508;20/05/2023;10:00;UGANDA;PREMIER LEAGUE - ROUND 29;Bright Stars;Arua Hill;27;43;0,8837;29;43;1,1628;0,6279;0,6744;1,3023;0,4235
509;20/05/2023;07:00;UKRAINE;PREMIER LEAGUE - ROUND 27;Ch. Odessa;Minaj;31;42;1,1429;24;40;0,8;0,7381;0,6;1,3381;0,4429
510;20/05/2023;08:00;UKRAINE;PREMIER LEAGUE - ROUND 27;FK Zorya Luhansk;Inhulets;30;42;1,381;27;41;0,9268;0,7143;0,6585;1,3728;0,4704
511;20/05/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 27;Oleksandriya;Dyn. Kyiv;31;42;1,2381;30;43;1,1395;0,7381;0,6977;1,4358;0,515
512;20/05/2023;08:00;UKRAINE;PERSHA LIGA - RELEGATION GROUP - ROUND 7;Bukovyna;Hirnyk-Sport;21;42;0,8333;27;43;0,907;0,5;0,6279;1,1279;0,314
513;20/05/2023;08:00;UKRAINE;PERSHA LIGA - RELEGATION GROUP - ROUND 7;Dinaz Vyshgorod;FC Chernihiv;33;43;1,2791;31;43;1,0233;0,7674;0,7209;1,4883;0,5532
514;20/05/2023;08:00;UKRAINE;PERSHA LIGA - RELEGATION GROUP - ROUND 7;FSC Mariupol;Skoruk Tomakovka;35;43;1,3256;30;43;1,093;0,814;0,6977;1,5117;0,5679
515;20/05/2023;08:00;UKRAINE;PERSHA LIGA - RELEGATION GROUP - ROUND 7;Prykarpattya;SC Poltava;29;43;1,3256;34;42;1,2381;0,6744;0,8095;1,4839;0,5459
516;20/05/2023;20:30;USA;MLS;Charlotte;Nashville SC;33;41;1,3659;27;41;1,0244;0,8049;0,6585;1,4634;0,53
517;20/05/2023;20:30;USA;MLS;DC United;Los Angeles Galaxy;27;43;1,2093;35;42;1,4524;0,6279;0,8333;1,4612;0,5232
518;20/05/2023;20:30;USA;MLS;FC Cincinnati;Columbus Crew;27;39;1,5641;29;41;1,1707;0,6923;0,7073;1,3996;0,4897
519;20/05/2023;20:30;USA;MLS;Inter Miami;Orlando City;30;40;1,375;27;43;0,907;0,75;0,6279;1,3779;0,4709
520;20/05/2023;20:30;USA;MLS;New York Red Bulls;CF Montreal;25;43;0,8837;33;43;1,5581;0,5814;0,7674;1,3488;0,4462
521;20/05/2023;20:30;USA;MLS;Philadelphia Union;New England Revolution;26;40;1,175;26;41;1,0;0,65;0,6341;1,2841;0,4122
522;20/05/2023;21:30;USA;MLS;Austin FC;Toronto FC;27;40;1,325;28;43;1,2326;0,675;0,6512;1,3262;0,4396
523;20/05/2023;21:30;USA;MLS;Chicago Fire;Atlanta Utd;31;42;1,2619;34;43;1,4419;0,7381;0,7907;1,5288;0,5836
524;20/05/2023;21:30;USA;MLS;FC Dallas;Houston Dynamo;29;43;0,9302;29;40;1,125;0,6744;0,725;1,3994;0,4889
525;20/05/2023;22:30;USA;MLS;Colorado Rapids;Real Salt Lake;26;42;1,4762;32;43;1,2558;0,619;0,7442;1,3632;0,4607
526;20/05/2023;22:30;USA;MLS;St. Louis City;Sporting Kansas City;12;19;1,3158;32;43;1,2558;0,6316;0,7442;1,3758;0,47
527;20/05/2023;23:30;USA;MLS;Los Angeles FC;San Jose Earthquakes;30;43;1,1163;35;43;1,5116;0,6977;0,814;1,5117;0,5679
528;20/05/2023;23:30;USA;MLS;Portland Timbers;Minnesota United;32;43;1,1628;28;43;1,2093;0,7442;0,6512;1,3954;0,4846
529;20/05/2023;23:30;USA;MLS;Vancouver Whitecaps;Seattle Sounders;28;42;1,1905;32;43;1,1395;0,6667;0,7442;1,4109;0,4962
530;20/05/2023;18:00;USA;USL CHAMPIONSHIP;Charleston;Monterey Bay;32;43;1,6512;30;43;1,3953;0,7442;0,6977;1,4419;0,5192
531;20/05/2023;20:00;USA;USL CHAMPIONSHIP;Hartford Athletic;Loudoun;32;41;1,3902;33;43;1,4186;0,7805;0,7674;1,5479;0,599
532;20/05/2023;20:00;USA;USL CHAMPIONSHIP;Indy Eleven;Colorado Springs;32;43;1,3488;30;43;1,2326;0,7442;0,6977;1,4419;0,5192
533;20/05/2023;20:00;USA;USL CHAMPIONSHIP;Miami FC;San Diego Loyal;32;43;1,3023;39;43;1,6744;0,7442;0,907;1,6512;0,675
534;20/05/2023;20:00;USA;USL CHAMPIONSHIP;Pittsburgh;Las Vegas Lights;27;42;1,0238;30;42;1,2857;0,6429;0,7143;1,3572;0,4592
535;20/05/2023;20:30;USA;USL CHAMPIONSHIP;Birmingham;El Paso;34;43;1,3488;29;42;1,381;0,7907;0,6905;1,4812;0,546
536;20/05/2023;20:30;USA;USL CHAMPIONSHIP;Detroit;San Antonio;25;43;0,9535;30;43;1,1628;0,5814;0,6977;1,2791;0,4056
537;20/05/2023;21:30;USA;USL CHAMPIONSHIP;Rio Grande;Tampa Bay;29;43;1,1163;33;43;1,4884;0,6744;0,7674;1,4418;0,5175
538;20/05/2023;23:00;USA;USL CHAMPIONSHIP;Orange County SC;Phoenix Rising;38;42;1,6429;30;43;1,4651;0,9048;0,6977;1,6025;0,6313
539;20/05/2023;23:00;USA;USL CHAMPIONSHIP;Sacramento Republic;Oakland Roots;32;43;1,4884;32;43;1,2558;0,7442;0,7442;1,4884;0,5538
540;20/05/2023;20:00;USA;NWSL WOMEN;North Carolina Courage W;Angel City W;33;43;1,3953;27;39;1,0769;0,7674;0,6923;1,4597;0,5313
541;20/05/2023;20:00;USA;NWSL WOMEN;Orlando Pride W;Washington Spirit W;30;43;1,186;26;43;1,1395;0,6977;0,6047;1,3024;0,4219
542;20/05/2023;21:00;USA;NWSL WOMEN;Kansas City Current W;Racing Louisville W;30;43;1,1395;34;43;1,4651;0,6977;0,7907;1,4884;0,5517
543;20/05/2023;21:30;USA;NWSL WOMEN;Houston Dash W;San Diego Wave W;33;43;1,3488;28;38;1,3947;0,7674;0,7368;1,5042;0,5654
544;20/05/2023;11:30;UZBEKISTAN;SUPER LEAGUE - ROUND 11;Termez Surkhon;Metallurg Bekabad;32;42;1,1429;27;43;0,8837;0,7619;0,6279;1,3898;0,4784
545;20/05/2023;17:00;VENEZUELA;LIGA FUTVE - ROUND 15;La Guaira;Dep. Tachira;25;43;1,1628;24;43;0,9535;0,5814;0,5581;1,1395;0,3245
546;20/05/2023;19:15;VENEZUELA;LIGA FUTVE - ROUND 15;Monagas;Caracas;28;43;1,0233;22;43;0,907;0,6512;0,5116;1,1628;0,3332
547;20/05/2023;21:30;VENEZUELA;LIGA FUTVE - ROUND 15;Portuguesa;Metropolitanos;19;43;0,6977;26;43;1,093;0,4419;0,6047;1,0466;0,2672
548;20/05/2023;08:00;VIETNAM;V.LEAGUE 1 - ROUND 8;Nam Dinh;Hai Phong;24;43;0,8605;31;43;1,2791;0,5581;0,7209;1,279;0,4023
549;20/05/2023;08:00;VIETNAM;V.LEAGUE 1 - ROUND 8;Song Lam Nghe An;Hong Linh Ha Tinh;30;43;1,0233;32;43;1,4186;0,6977;0,7442;1,4419;0,5192
550;20/05/2023;09:15;VIETNAM;V.LEAGUE 1 - ROUND 8;Viettel;Binh Dinh;23;43;1,093;25;43;0,907;0,5349;0,5814;1,1163;0,311
551;20/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 10;Chicken Inn;Ngezi Platinum;21;43;0,7674;25;43;0,9302;0,4884;0,5814;1,0698;0,284
552;20/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 10;Cranborne Bullets;Highlanders;25;39;1,0256;25;41;1,0;0,641;0,6098;1,2508;0,3909
553;20/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 10;GreenFuel;Black Rhinos;4;7;0,8571;20;40;0,775;0,5714;0,5;1,0714;0,2857
554;20/05/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 10;Platinum;ZPC Kariba;22;40;0,925;13;33;0,6061;0,55;0,3939;0,9439;0,2166
