Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
285;27/08/2023;13:00;PALESTINE;WEST BANK LEAGUE - ROUND 2;Merkaz;Al Khaleel;14;20;16;20;0,7;0,8;1,5;1,15;1,1079;1,3;1,0536;2,45
286;27/08/2023;20:00;USA;MLS NEXT PRO;New York Red Bulls 2;Chicago Fire II;14;20;16;20;0,7;0,8;1,5;1,55;1,3955;1,6;1,1576;3,15
287;27/08/2023;17:30;PARAGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 8;Sp. Luqueno;Olimpia Asuncion;14;20;16;20;0,7;0,8;1,5;1,15;0,9631;1,6;1,241;2,75
288;27/08/2023;10:30;GERMANY;OBERLIGA WESTFALEN - ROUND 3;Schermbeck 2020;Clarholz;16;20;14;20;0,8;0,7;1,5;1,2;0,8124;1,4;1,2;2,6
289;27/08/2023;09:00;GERMANY;OBERLIGA SCHLESWIG-HOLSTEIN - ROUND 5;Eichede;SC Weiche-08 II;14;20;16;20;0,7;0,8;1,5;0,75;0,5362;2,05;1,6576;2,8
290;27/08/2023;08:00;WORLD;CLUB FRIENDLY WOMEN;Orebro W;Djurgarden W;15;20;15;20;0,75;0,75;1,5;1,35;1,2757;1,65;1,4925;3,0
291;27/08/2023;16:30;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 8;Titanes;Academia Rey;13;20;17;20;0,65;0,85;1,5;1,0;0,8367;1,35;0,8529;2,35
292;27/08/2023;11:30;PORTUGAL;LIGA PORTUGAL 2 - ROUND 3;Benfica B;Maritimo;13;20;17;20;0,65;0,85;1,5;1,2;1,077;1,25;0,7665;2,45
293;27/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 4;Braga B;Canelas 2010;16;20;14;20;0,8;0,7;1,5;0,95;0,5895;1,4;1,2806;2,35
294;27/08/2023;10:00;NORWAY;DIVISION 3 - GROUP 4 - ROUND 17;Halsen;Randesund;17;20;13;20;0,85;0,65;1,5;2,15;1,621;1,2;1,2083;3,35
295;27/08/2023;09:00;GERMANY;OBERLIGA HESSEN - ROUND 5;Baunatal;Giessen;16;20;14;20;0,8;0,7;1,5;1,5;1,1619;1,3;1,2288;2,8
296;27/08/2023;03:00;JAPAN;NADESHIKO LEAGUE WOMEN - ROUND 16;Nittaidai W;NGU Nagoya W;14;20;16;20;0,7;0,8;1,5;1,05;0,9734;1,15;0,8529;2,2
297;27/08/2023;09:15;SWITZERLAND;CHALLENGE LEAGUE - ROUND 5;Baden;Wil;16;20;14;20;0,8;0,7;1,5;1,35;0,9631;1,3;1,3077;2,65
298;27/08/2023;12:00;SERBIA;PRVA LIGA - ROUND 4;OFK Beograd;Radnicki Beograd;14;20;16;20;0,7;0,8;1,5;1,1;0,8888;1,15;0,7921;2,25
299;27/08/2023;11:30;SWITZERLAND;SUPER LEAGUE - ROUND 5;Grasshoppers;Luzern;17;20;13;20;0,85;0,65;1,5;1,8;1,2083;1,2;1,1225;3,0
300;27/08/2023;13:15;GREECE;SUPER LEAGUE - ROUND 2;Lamia;Aris;14;20;16;20;0,7;0,8;1,5;1,35;1,1522;1,5;1,0247;2,85
301;27/08/2023;09:00;KENYA;PREMIER LEAGUE - ROUND 1;Shabana;Muranga;16;20;14;20;0,8;0,7;1,5;1,2;0,8124;1,1;0,9434;2,3
302;27/08/2023;09:15;SWITZERLAND;CHALLENGE LEAGUE - ROUND 5;Vaduz;Xamax;14;20;16;20;0,7;0,8;1,5;1,6;1,5937;1,65;1,2359;3,25
303;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA WEST - ROUND 4;Verl U19;Schalke U19;17;20;13;20;0,85;0,65;1,5;1,55;1,1608;1,85;2,2198;3,4
304;27/08/2023;12:00;MOLDOVA;SUPER LIGA - ROUND 4;Floresti;Petrocub;16;20;14;20;0,8;0,7;1,5;1,4;0,9695;1,25;1,1779;2,65
305;27/08/2023;06:00;JAPAN;WE LEAGUE CUP WOMEN - ROUND 1;Albirex Niigata W;Saitama W;14;20;16;20;0,7;0,8;1,5;1,05;0,9734;1,4;1,1136;2,45
306;27/08/2023;08:00;MONGOLIA;PREMIER LEAGUE - ROUND 5;Falcons;Deren;16;20;14;20;0,8;0,7;1,5;1,6;1,3928;1,55;1,4654;3,15
307;27/08/2023;15:45;TURKEY;SUPER LIG - ROUND 3;Alanyaspor;Hatayspor;15;20;15;20;0,75;0,75;1,5;1,6;1,4283;1,45;1,1169;3,05
308;27/08/2023;11:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 18;Nosaby IF;Rappe GOIF;14;20;16;20;0,7;0,8;1,5;0,9;0,7;2,2;1,4697;3,1
309;27/08/2023;10:00;TURKEY;SUPER LIG WOMEN - ROUND 1;Trabzonspor W;Karadeniz Eregli Bld. W;14;20;16;20;0,7;0,8;1,5;1,4;1,5937;1,25;0,8874;2,65
310;27/08/2023;10:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 18;Osterlen FF;Karlskrona;15;20;15;20;0,75;0,75;1,5;1,25;1,0897;1,45;1,2031;2,7
311;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA NORTH - ROUND 4;Jena U19;VfL Osnabruck U19;15;20;15;20;0,75;0,75;1,5;1,1;0,7681;1,9;1,3748;3,0
312;27/08/2023;13:15;TURKEY;1. LIG - ROUND 3;Boluspor;Sanliurfaspor;14;20;16;20;0,7;0,8;1,5;1,05;0,8646;1,7;1,6462;2,75
313;27/08/2023;11:00;NORTH MACEDONIA;1. MFL - ROUND 5;Sileks;Makedonija GP;14;20;16;20;0,7;0,8;1,5;1,25;1,2196;1,45;1,1608;2,7
314;27/08/2023;14:15;NORWAY;ELITESERIEN - ROUND 20;Rosenborg;Aalesund;17;20;13;20;0,85;0,65;1,5;1,5;0,9747;1,5;1,3229;3,0
315;27/08/2023;12:00;NORWAY;OBOS-LIGAEN - ROUND 21;Sandnes;Mjondalen;13;20;17;20;0,65;0,85;1,5;1,6;1,562;1,85;1,3143;3,45
316;27/08/2023;10:15;GERMANY;OBERLIGA MITTELRHEIN - ROUND 3;Frechen;Fortuna Koln II;15;20;15;20;0,75;0,75;1,5;1,35;1,0137;1,55;1,4309;2,9
317;27/08/2023;11:30;SLOVAKIA;3. LIGA - WEST - ROUND 4;Malacky;MSK Martin;16;20;14;20;0,8;0,7;1,5;1,5;1,2042;1,55;1,244;3,05
318;27/08/2023;12:00;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 4;Rovinka;MSK Senec;19;20;11;20;0,95;0,55;1,5;1,75;1,1347;0,85;1,0137;2,6
319;27/08/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 2;Gorilla;Rayon Sport;13;20;17;20;0,65;0,85;1,5;1,1;0,995;1,35;0,9631;2,45
320;27/08/2023;11:00;LATVIA;OPTIBET VIRSLIGA - ROUND 27;RFS;Metta/LU;14;20;16;20;0,7;0,8;1,5;1,35;1,2757;1,25;0,9421;2,6
321;27/08/2023;10:00;ENGLAND;PREMIER LEAGUE - ROUND 3;Burnley;Aston Villa;12;20;18;20;0,6;0,9;1,5;0,9;0,8888;1,7;1,2689;2,6
322;27/08/2023;14:00;ICELAND;BESTA DEILD KARLA - ROUND 21;KR Reykjavik;Fylkir;15;20;15;20;0,75;0,75;1,5;1,5;1,245;1,7;1,3454;3,2
323;27/08/2023;09:00;DENMARK;2ND DIVISION;Esbjerg;Thisted FC;16;20;14;20;0,8;0,7;1,5;1,75;1,6394;1,0;0,8944;2,75
324;27/08/2023;11:30;CZECH REPUBLIC;MORAVSKOSLEZSKY KP - ROUND 4;Pusta Polom;Jakubcovice;15;20;15;20;0,75;0,75;1,5;1,55;1,4654;2,0;1,7889;3,55
325;27/08/2023;10:30;CZECH REPUBLIC;CFL - GROUP A - ROUND 4;Hostoun;Vltavin;15;20;15;20;0,75;0,75;1,5;1,7;1,6155;1,25;0,9937;2,95
326;27/08/2023;12:30;ESTONIA;MEISTRILIIGA - ROUND 25;Kalju;Kuressaare;16;20;14;20;0,8;0,7;1,5;1,15;0,7921;1,3;1,1874;2,45
327;27/08/2023;12:00;ARMENIA;PREMIER LEAGUE - ROUND 5;Ararat-Armenia;Van;16;20;14;20;0,8;0,7;1,5;1,35;1,0618;0,95;0,7399;2,3
328;27/08/2023;15:45;ITALY;SERIE A - ROUND 2;Lazio;Genoa;15;20;15;20;0,75;0,75;1,5;1,25;1,0428;1,35;1,1948;2,6
329;27/08/2023;12:00;CZECH REPUBLIC;DIVISION B - ROUND 4;Brandys n. Labem;Hvezda Cheb;15;20;15;20;0,75;0,75;1,5;1,7;1,3077;1,85;1,621;3,55
330;27/08/2023;12:30;SPAIN;LALIGA - ROUND 3;Villarreal;Barcelona;16;20;14;20;0,8;0,7;1,5;1,45;1,2031;1,3;1,1874;2,75
331;27/08/2023;11:30;CZECH REPUBLIC;DIVISION D - ROUND 4;Stara Rise;Sperice;14;20;16;20;0,7;0,8;1,5;1,3;1,1446;1,95;1,4992;3,25
332;27/08/2023;12:00;CZECH REPUBLIC;KRALOVEHRADECKY KP - ROUND 4;Horice;Rychnov n. Kneznou;19;20;11;20;0,95;0,55;1,5;2,05;1,3219;1,15;1,1948;3,2
333;27/08/2023;13:30;BELGIUM;JUPILER PRO LEAGUE - ROUND 5;Anderlecht;Charleroi;15;20;15;20;0,75;0,75;1,5;1,35;1,1522;1,15;0,9097;2,5
334;27/08/2023;18:30;BRAZIL;SERIE A - ROUND 21;Athletico-PR;Fluminense;17;20;13;20;0,85;0,65;1,5;1,2;0,8124;1,05;0,9206;2,25
335;27/08/2023;08:30;CHINA;JIA LEAGUE - ROUND 20;Dongguan Guanlian;Shijiazhuang Gongfu;14;20;16;20;0,7;0,8;1,5;1,3;1,1446;1,35;1,0137;2,65
336;27/08/2023;11:30;CZECH REPUBLIC;OLOMOUCKY KP - ROUND 4;Konice;Mohelnice;12;20;18;20;0,6;0,9;1,5;1,0;1,0954;1,95;1,2835;2,95
337;27/08/2023;13:00;CZECH REPUBLIC;PLZENSKY KP - ROUND 4;Myto;Holysov;16;20;14;20;0,8;0,7;1,5;1,7;1,5199;1,55;1,3592;3,25
338;27/08/2023;11:00;BELGIUM;CHALLENGER PRO LEAGUE - ROUND 3;RFC Liege;Oostende;14;20;16;20;0,7;0,8;1,5;1,5;1,2845;1,25;0,9421;2,75
339;27/08/2023;12:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Remo Stars;Medeama;15;20;15;20;0,75;0,75;1,5;1,1;0,995;1,1;0,9434;2,2
340;27/08/2023;20:10;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 8;America De Cali;Santa Fe;16;20;14;20;0,8;0,7;1,5;1,7;1,2288;1,0;0,8944;2,7
341;27/08/2023;12:00;BOSNIA AND HERZEGOVINA;PRVA LIGA - FBIH - ROUND 3;Mladost DK;Celik Zenica;16;20;14;20;0,8;0,7;1,5;1,6;1,1576;1,15;0,9631;2,75
342;27/08/2023;18:00;DOMINICAN REPUBLIC;LDF - WINNERS STAGE - ROUND 8;Vega Real;Cibao;15;20;15;20;0,75;0,75;1,5;1,2;0,8718;1,15;1,0137;2,35
343;27/08/2023;14:15;BELGIUM;CHALLENGER PRO LEAGUE - ROUND 3;Francs Borains;Anderlecht U23;15;20;15;20;0,75;0,75;1,5;1,65;1,2757;1,45;1,244;3,1
344;27/08/2023;08:00;DENMARK;1ST DIVISION - ROUND 7;Koge;Fredericia;17;20;13;20;0,85;0,65;1,5;1,55;0,9734;1,35;1,5898;2,9
345;27/08/2023;05:15;CZECH REPUBLIC;CFL - GROUP A - ROUND 4;Slavia Prague B;Povltavska FA;14;20;16;20;0,7;0,8;1,5;1,4;1,3191;1,75;1,2196;3,15
346;27/08/2023;05:30;CHINA;YI LEAGUE - RELEGATION GROUP - ROUND 16;Shaoxing Shangyu;Wuhan Jiangcheng;16;20;14;20;0,8;0,7;1,5;1,25;1,1347;1,05;0,9734;2,3
347;27/08/2023;13:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 6;Sparta Prague;Karvina;12;20;18;20;0,6;0,9;1,5;1,1;1,261;1,85;1,1948;2,95
348;27/08/2023;12:00;FINLAND;YKKONEN;Ekenas;Mikkeli;14;20;16;20;0,7;0,8;1,5;1,4;1,241;1,4;1,3565;2,8
349;27/08/2023;11:00;GERMANY;REGIONALLIGA NORDOST - ROUND 5;Erfurt;Zwickau;14;20;16;20;0,7;0,8;1,5;1,2;1,249;1,35;1,0618;2,55
350;27/08/2023;16:05;CROATIA;HNL - ROUND 6;D. Zagreb;Rijeka;14;20;16;20;0,7;0,8;1,5;1,0;0,8944;1,4;1,1136;2,4
351;27/08/2023;08:30;GERMANY;2. BUNDESLIGA - ROUND 4;St. Pauli;Magdeburg;14;20;16;20;0,7;0,8;1,5;1,3;1,4177;1,5;1,3229;2,8
352;27/08/2023;10:30;BRAZIL;BRASILEIRO WOMEN - PLAY OFFS - SEMI-FINALS;Santos W;Corinthians W;16;20;14;20;0,8;0,7;1,5;1,3;0,9539;2,2;2,1587;3,5
353;27/08/2023;10:00;FRANCE;LIGUE 1 - ROUND 3;Strasbourg;Toulouse;18;20;12;20;0,9;0,6;1,5;1,9;1,3;1,15;1,1079;3,05
354;27/08/2023;05:45;CAMBODIA;CPL;Kirivong Sok Sen Chey;Prey Veng;16;20;14;20;0,8;0,7;1,5;2,1;1,5133;1,5;1,3229;3,6
355;27/08/2023;05:30;AUSTRIA;2. LIGA - ROUND 5;Sturm Graz;Kapfenberg;16;20;14;20;0,8;0,7;1,5;2,1;1,8682;1,1;0,9434;3,2
356;27/08/2023;12:00;FINLAND;KAKKONEN GROUP A;Futura;PPJ;15;20;15;20;0,75;0,75;1,5;1,75;1,337;1,8;1,6613;3,55
357;27/08/2023;13:30;CHILE;PRIMERA B - ROUND 24;Antofagasta;Barnechea;17;20;13;20;0,85;0,65;1,5;1,6;1,3565;1,05;0,9206;2,65
358;27/08/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 5;Rapid Vienna;Tirol;15;20;15;20;0,75;0,75;1,5;1,5;1,1619;1,4;1,0677;2,9
359;27/08/2023;11:00;FINLAND;KAKKONEN GROUP A;PEPO;Kiffen;17;20;13;20;0,85;0,65;1,5;2,05;1,3592;0,95;0,9206;3,0
360;27/08/2023;12:00;BOSNIA AND HERZEGOVINA;PRVA LIGA - FBIH - ROUND 3;Gradacac;TOSK Tesanj;17;20;13;20;0,85;0,65;1,5;1,75;1,1779;0,8;0,7483;2,55
361;27/08/2023;10:00;CZECH REPUBLIC;FORTUNA:LIGA - ROUND 6;Bohemians;Hradec Kralove;15;20;15;20;0,75;0,75;1,5;1,1;0,8888;1,3;0,9539;2,4
362;27/08/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 5;LASK;Austria Vienna;16;20;14;20;0,8;0,7;1,5;1,35;1,1079;1,2;1,077;2,55
363;27/08/2023;03:00;JAPAN;NADESHIKO LEAGUE WOMEN - ROUND 16;Shizuoka Bonita W;Yamato Sylphid W;11;16;16;20;0,6875;0,8;1,4875;1,0;0,7906;1,6;1,3191;2,6
364;27/08/2023;12:00;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 4;Tomasov;Ivanka pri Dunaji;13;20;16;20;0,65;0,8;1,45;1,1;1,0909;1,5;1,0724;2,6
365;27/08/2023;09:00;SWEDEN;DIVISION 1 - NORRA - ROUND 19;Boden;Stockholm Internazionale;15;20;14;20;0,75;0,7;1,45;1,5;1,4663;1,35;1,1079;2,85
366;27/08/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 6;Vasas;Siofok;14;20;15;20;0,7;0,75;1,45;1,4;1,241;1,25;1,1779;2,65
367;27/08/2023;10:00;SWEDEN;SUPERETTAN - ROUND 20;Ostersund;Trelleborg;14;20;15;20;0,7;0,75;1,45;1,05;0,9734;1,3;1,0536;2,35
368;27/08/2023;13:30;LUXEMBOURG;BGL LIGUE - ROUND 4;Niedercorn;Hesperange;14;20;15;20;0,7;0,75;1,45;1,35;1,1522;1,7;1,2689;3,05
369;27/08/2023;05:30;SLOVAKIA;2. LIGA - ROUND 5;Malzenice;Komarno;16;20;13;20;0,8;0,65;1,45;1,45;0,9734;1,1;1,0909;2,55
370;27/08/2023;02:00;AUSTRALIA;NPL NSW - ROUND 30;Mount Druitt Rangers;Wollongong Wolves;16;20;13;20;0,8;0,65;1,45;1,35;1,0618;1,35;1,4586;2,7
371;27/08/2023;05:00;LITHUANIA;I LYGA - ROUND 20;Riteriai 2;Kauno Zalgiris 2;15;20;14;20;0,75;0,7;1,45;1,35;1,1079;1,2;1,1225;2,55
372;27/08/2023;10:00;SWEDEN;SUPERETTAN - ROUND 20;Oster;Orgryte;15;20;14;20;0,75;0,7;1,45;1,5;1,118;1,2;0,9798;2,7
373;27/08/2023;06:00;AUSTRIA;REGIONALLIGA WEST - ROUND 5;Dornbirner SV;Altach U21;15;20;14;20;0,75;0,7;1,45;1,55;1,2835;1,25;1,1347;2,8
374;27/08/2023;12:00;CZECH REPUBLIC;PRAZSKY PREBOR - ROUND 4;Vysehrad;Zlicin;16;20;13;20;0,8;0,65;1,45;1,9;1,3;1,15;1,0618;3,05
375;27/08/2023;02:00;AUSTRALIA;NPL NSW - ROUND 30;Marconi Stallions;Central Coast U21;15;20;14;20;0,75;0,7;1,45;1,45;1,2031;1,25;1,26;2,7
376;27/08/2023;11:30;SERBIA;SRPSKA LIGA - VOJVODINA - ROUND 3;Tisa Adorjan;1. Maj Ruma;18;20;11;20;0,9;0,55;1,45;1,8;1,3266;1,0;1,0954;2,8
377;27/08/2023;11:00;SLOVAKIA;4. LIGA - EAST - ROUND 6;Poprad;Sabinov;15;20;14;20;0,75;0,7;1,45;1,45;1,244;1,35;1,2359;2,8
378;27/08/2023;12:30;SWEDEN;ALLSVENSKAN - ROUND 21;Goteborg;Hacken;14;20;15;20;0,7;0,75;1,45;1,0;0,8367;1,2;0,9798;2,2
379;27/08/2023;12:30;SWEDEN;ALLSVENSKAN - ROUND 21;Djurgarden;Degerfors;14;20;15;20;0,7;0,75;1,45;1,3;1,1446;1,45;1,244;2,75
380;27/08/2023;15:00;ARGENTINA;PRIMERA A WOMEN - CLAUSURA - ROUND 2;Gimnasia L.P. W;Rosario Central W;14;20;15;20;0,7;0,75;1,45;1,0;0,8944;1,0;0,7746;2,0
381;27/08/2023;05:30;AUSTRIA;2. LIGA - ROUND 5;Lafnitz;Grazer AK;15;20;14;20;0,75;0,7;1,45;1,3;1,0536;1,8;1,5362;3,1
382;27/08/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 5;Hartberg;A. Klagenfurt;16;20;13;20;0,8;0,65;1,45;1,45;1,1608;1,3;1,382;2,75
383;27/08/2023;12:00;CZECH REPUBLIC;JIHOMORAVSKY KP - ROUND 4;Rajecko;Moravska Slavia;16;20;13;20;0,8;0,65;1,45;1,35;1,3143;1,15;1,1522;2,5
384;27/08/2023;10:00;SWEDEN;DIVISION 1 - NORRA - ROUND 19;Pitea;Hammarby TFF;16;20;13;20;0,8;0,65;1,45;1,5;1,3229;1,2;1,1662;2,7
385;27/08/2023;12:00;CZECH REPUBLIC;CFL - GROUP B - ROUND 4;Zapy;Chlumec nad Cidlinou;14;20;15;20;0,7;0,75;1,45;1,65;1,5898;1,15;0,7921;2,8
386;27/08/2023;07:00;SOUTH KOREA;K LEAGUE 2 - ROUND 28;Anyang;Jeonnam;13;20;16;20;0,65;0,8;1,45;1,2;1,1225;1,45;1,1608;2,65
387;27/08/2023;00:05;MEXICO;LIGA MX - APERTURA - ROUND 6;Santos Laguna;Guadalajara Chivas;15;20;14;20;0,75;0,7;1,45;1,85;1,3883;1,3;1,1874;3,15
388;27/08/2023;12:00;SLOVAKIA;4. LIGA - WEST - ROUND 4;FK TJ Lokomotiva Kozarovce;Crystal;17;20;12;20;0,85;0,6;1,45;1,9;1,261;1,25;1,3739;3,15
389;27/08/2023;14:00;CYPRUS;CYTA CHAMPIONSHIP - ROUND 2;Nea Salamis;Apollon;14;20;15;20;0,7;0,75;1,45;1,4;1,2;1,2;0,9274;2,6
390;27/08/2023;11:00;ICELAND;BESTA DEILD WOMEN - ROUND 18;Tindastoll W;Thor/KA W;15;20;14;20;0,75;0,7;1,45;1,45;1,1169;1,2;1,0296;2,65
391;27/08/2023;08:30;GERMANY;OBERLIGA NOFV-NORD - ROUND 4;Neustrelitz;CFC Hertha;13;20;16;20;0,65;0,8;1,45;1,6;1,3565;1,5;1,118;3,1
392;27/08/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA WEST - ROUND 4;Dortmund U19;Viktoria Koln U19;14;20;15;20;0,7;0,75;1,45;1,1;0,9434;1,55;1,4654;2,65
393;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP C - ROUND 2;Gouveia;Mortagua;15;20;14;20;0,75;0,7;1,45;1,15;0,7921;1,45;1,1608;2,6
394;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP B - ROUND 2;Gondomar;Salgueiros;14;20;15;20;0,7;0,75;1,45;0,75;0,5362;1,3;1,0536;2,05
395;27/08/2023;11:45;NETHERLANDS;EREDIVISIE - ROUND 3;Heerenveen;Sparta Rotterdam;14;20;15;20;0,7;0,75;1,45;1,55;1,3592;1,3;1,0536;2,85
396;27/08/2023;13:00;MOROCCO;BOTOLA PRO - ROUND 1;IR Tanger;Jeunesse Sportive Soualem;13;20;16;20;0,65;0,8;1,45;1,05;0,9734;1,4;0,9695;2,45
397;27/08/2023;09:00;GERMANY;REGIONALLIGA SUDWEST - ROUND 4;Eintracht Frankfurt II;TuS Koblenz;16;20;13;20;0,8;0,65;1,45;1,3;0,9539;1,3;1,4866;2,6
398;27/08/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 21;Ranheim;Start;14;20;15;20;0,7;0,75;1,45;1,45;1,244;1,05;0,9734;2,5
399;27/08/2023;16:30;PORTUGAL;LIGA PORTUGAL - ROUND 3;Sporting CP;Famalicao;17;20;12;20;0,85;0,6;1,45;1,4;0,9165;1,05;1,0712;2,45
400;27/08/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 3;Baumberg;Meerbusch;12;20;17;20;0,6;0,85;1,45;1,2;1,2083;1,85;1,5256;3,05
401;27/08/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 20;AB Argir;HB Torshavn;15;20;14;20;0,75;0,7;1,45;1,45;1,2031;1,4;1,3565;2,85
402;27/08/2023;12:00;NORWAY;OBOS-LIGAEN - ROUND 21;Sogndal;Skeid;15;20;14;20;0,75;0,7;1,45;1,2;0,9274;1,25;0,9937;2,45
403;27/08/2023;12:00;POLAND;III LIGA - GROUP II - ROUND 5;Swinoujscie;Vineta W.;14;20;15;20;0,7;0,75;1,45;1,1;0,995;1,45;1,1608;2,55
404;27/08/2023;10:00;GERMANY;OBERLIGA RHEINLAND-PFALZ/SAAR - ROUND 7;Dudenhofen;Morlautern;13;20;16;20;0,65;0,8;1,45;1,05;0,9734;1,6;1,1576;2,65
405;27/08/2023;11:00;POLAND;III LIGA - GROUP II - ROUND 5;Elana Torun;Swit Skolwin;14;20;15;20;0,7;0,75;1,45;1,05;0,8646;1,65;1,3143;2,7
406;27/08/2023;06:00;POLAND;III LIGA - GROUP II - ROUND 5;Pogon Szczecin II;Stolem Gniewino;17;20;12;20;0,85;0,6;1,45;1,5;1,0247;0,95;1,0235;2,45
407;27/08/2023;09:00;POLAND;III LIGA - GROUP I - ROUND 5;Warta Sieradz;LKS Lomza;15;20;14;20;0,75;0,7;1,45;1,35;1,2757;1,25;1,26;2,6
408;27/08/2023;18:00;CANADA;CANADIAN PREMIER LEAGUE;Cavalry;Pacific FC;15;20;14;20;0,75;0,7;1,45;1,35;1,1948;1,2;1,077;2,55
409;27/08/2023;10:00;POLAND;DIVISION 2 - ROUND 6;LKS Lodz II;KKS Kalisz;15;20;14;20;0,75;0,7;1,45;1,6;1,3928;1,15;1,0137;2,75
410;27/08/2023;10:00;GERMANY;REGIONALLIGA NORTH - ROUND 5;Spelle-Venhaus;Lohne;14;20;15;20;0,7;0,75;1,45;1,6;1,562;1,3;1,0536;2,9
411;27/08/2023;18:00;EL SALVADOR;PRIMERA DIVISION - APERTURA - ROUND 4;Alianza FC;Santa Tecla;14;20;15;20;0,7;0,75;1,45;1,4;1,3191;1,25;1,0428;2,65
412;27/08/2023;11:30;AZERBAIJAN;PREMIER LEAGUE - ROUND 4;Neftci Baku;Gabala;16;20;13;20;0,8;0,65;1,45;1,35;1,0137;1,4;1,2;2,75
413;27/08/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 2;Potsdam W;Jena W;12;20;17;20;0,6;0,85;1,45;1,55;1,8567;1,55;0,9734;3,1
414;27/08/2023;13:00;PORTUGAL;CAMPEONATO DE PORTUGAL - GROUP C - ROUND 2;SB Castelo Branco;Santarem;15;20;14;20;0,75;0,7;1,45;1,5;1,1619;1,15;0,9631;2,65
415;27/08/2023;11:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Enyimba;Al Ahly Benghazi;16;20;13;20;0,8;0,65;1,45;1,25;0,8292;1,2;1,077;2,45
416;27/08/2023;09:00;NETHERLANDS;DERDE DIVISIE - ROUND 2;OSS '20;TEC;15;20;14;20;0,75;0,7;1,45;1,1;0,8888;1,1;1,1358;2,2
417;27/08/2023;11:00;SCOTLAND;PREMIERSHIP - ROUND 3;St. Mirren;Aberdeen;14;20;15;20;0,7;0,75;1,45;1,55;1,2031;1,35;1,0618;2,9
418;27/08/2023;11:00;SWEDEN;DIVISION 2 - VÄSTRA GÖTALAND - ROUND 18;Tolo;Tord;14;20;15;20;0,7;0,75;1,45;1,25;1,1347;1,65;1,2359;2,9
419;27/08/2023;10:00;URUGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 2;CA Cerro;Boston River;14;20;15;20;0,7;0,75;1,45;0,95;0,8047;1,15;0,8529;2,1
420;27/08/2023;09:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 18;IFK Berga;Rosengard;13;20;16;20;0,65;0,8;1,45;1,2;1,3266;1,35;1,1948;2,55
421;27/08/2023;12:30;URUGUAY;PRIMERA DIVISION - CLAUSURA - ROUND 2;Racing Montevideo;Maldonado;14;20;15;20;0,7;0,75;1,45;1,1;0,995;1,4;1,1136;2,5
422;27/08/2023;17:30;USA;MLS;Minnesota United;Seattle Sounders;16;20;13;20;0,8;0,65;1,45;1,5;0,866;1,05;1,0712;2,55
423;27/08/2023;10:30;TURKEY;2. LIG RED GROUP - ROUND 1;Etimesgut;Kastamonuspor;16;20;13;20;0,8;0,65;1,45;1,1;0,7681;0,9;0,8307;2,0
424;27/08/2023;11:30;SLOVAKIA;4. LIGA - CENTRAL - ROUND 3;Krasno;Medzibrod;16;20;11;17;0,8;0,6471;1,4471;1,85;1,3143;1,2941;1,1254;3,1441
425;27/08/2023;07:00;LATVIA;1. LIGA - ROUND 17;FK Smiltene;JFK Ventspils;16;20;11;17;0,8;0,6471;1,4471;1,6;1,1136;0,9412;0,8725;2,5412
426;27/08/2023;10:00;BURUNDI;PRIMUS LEAGUE - ROUND 2;Rukinzo;Musongati;15;20;13;20;0,75;0,65;1,4;1,0;0,7746;1,3;1,1874;2,3
427;27/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 7;Dobrudzha;Yantra Gabrovo;16;20;12;20;0,8;0,6;1,4;1,0;0,6325;1,25;1,2196;2,25
