Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
182;04/06/2023;09:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 42;Hilden;Kleve;11;15;1,0667;9;11;1,8182;0,7333;0,8182;1,5515
183;04/06/2023;20:00;USA;USL LEAGUE TWO;Brevard SC;Tampa Bay U23;4;5;0,8;6;8;1,5;0,8;0,75;1,55
184;04/06/2023;12:00;CZECH REPUBLIC;KRALOVEHRADECKY KP - ROUND 29;Vrchlabi;Rychnov n. Kneznou;14;15;2,6667;8;13;1,3846;0,9333;0,6154;1,5487
185;04/06/2023;09:30;TAJIKISTAN;VYSSHAYA LIGA - ROUND 13;Kuktosh;Khatlon;13;15;1,4;10;15;1,2667;0,8667;0,6667;1,5334
186;04/06/2023;13:00;IRAQ;SUPER LEAGUE - ROUND 32;Zakho;Al Diwaniya;10;15;1,0667;13;15;1,4667;0,6667;0,8667;1,5334
187;04/06/2023;09:00;NORWAY;DIVISION 3 - GROUP 4 - ROUND 8;Donn;Mandalskameratene;13;15;1,6667;10;15;1,0667;0,8667;0,6667;1,5334
188;04/06/2023;12:00;SLOVAKIA;4. LIGA - EAST - ROUND 28;Gerlachov;FK Cana;10;15;1,4;13;15;1,5333;0,6667;0,8667;1,5334
189;04/06/2023;05:00;SOUTH KOREA;K3 LEAGUE - ROUND 13;Chuncheon;Mokpo;10;15;1,3333;13;15;1,4;0,6667;0,8667;1,5334
190;04/06/2023;13:00;NETHERLANDS;EREDIVISIE - CONFERENCE LEAGUE - PLAY OFFS - SEMI-FINALS;Sparta Rotterdam;Utrecht;13;15;1,6667;10;15;1,0667;0,8667;0,6667;1,5334
191;04/06/2023;20:00;USA;USL LEAGUE TWO;Lehigh Valley;Philadelphia Lone Star;13;15;1,7333;10;15;1,5333;0,8667;0,6667;1,5334
192;04/06/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 33;Samartex;Medeama;10;15;0,9333;13;15;1,3333;0,6667;0,8667;1,5334
193;04/06/2023;12:15;BELARUS;VYSSHAYA LIGA WOMEN - ROUND 12;Dnepr Mogilev W;FC Gomel W;10;15;1,6;13;15;2,9333;0,6667;0,8667;1,5334
194;04/06/2023;13:30;BELGIUM;JUPILER PRO LEAGUE - CHAMPIONSHIP GROUP - ROUND 6;Royale Union SG;Club Brugge KV;13;15;1,5333;10;15;1,2;0,8667;0,6667;1,5334
195;04/06/2023;13:00;POLAND;DIVISION 2 - ROUND 34;Siarka Tarnobrzeg;Slask Wroclaw 2;10;15;0,8667;13;15;1,5333;0,6667;0,8667;1,5334
196;04/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;PAE Egaleo;Rouf FC;10;15;1,4;13;15;1,8;0,6667;0,8667;1,5334
197;04/06/2023;01:30;AUSTRALIA;NPL NORTHERN NSW - ROUND 14;Broadmeadow;Newcastle Olympic;13;15;2,0;10;15;1,5333;0,8667;0,6667;1,5334
198;04/06/2023;12:00;FINLAND;KAKKONEN GROUP C;JBK;TP-47;10;15;1,4667;13;15;1,4667;0,6667;0,8667;1,5334
199;04/06/2023;13:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;Salamanca;Sant Andreu;13;15;1,2667;10;15;1,1333;0,8667;0,6667;1,5334
200;04/06/2023;12:30;SLOVAKIA;4. LIGA - CENTRAL - ROUND 24;SK Javornik Makov;Lip. Stiavnica;13;15;2,0;10;15;1,0667;0,8667;0,6667;1,5334
201;04/06/2023;10:00;GERMANY;OBERLIGA MITTELRHEIN - ROUND 29;FC Viktoria 08;Freialdenhoven;10;15;1,1333;13;15;1,6667;0,6667;0,8667;1,5334
202;04/06/2023;13:00;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 17;Dinamo Tbilisi 2;Khobi;10;15;1,6667;13;15;1,5333;0,6667;0,8667;1,5334
203;04/06/2023;10:30;RUSSIA;FNL 2 - GROUP 1 - PROMOTION GROUP - ROUND 31;Forte Taganrog;Chernomorets Novorossijsk;10;15;1,5333;13;15;1,2667;0,6667;0,8667;1,5334
204;04/06/2023;10:00;RUSSIA;FNL 2 - GROUP 1 - RELEGATION GROUP - ROUND 32;Spartak Nalchik;Mashuk;10;15;0,8667;13;15;1,5333;0,6667;0,8667;1,5334
205;04/06/2023;16:00;SPAIN;LALIGA - ROUND 38;Espanyol;Almeria;13;15;1,6667;10;15;1,3333;0,8667;0,6667;1,5334
206;04/06/2023;18:00;ARGENTINA;PRIMERA NACIONAL - ROUND 17;Aldosivi;Ferro;13;15;1,6667;10;15;1,2;0,8667;0,6667;1,5334
207;04/06/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 12;B36 Torshavn;Vikingur;12;15;1,2;11;15;1,2;0,8;0,7333;1,5333
208;04/06/2023;10:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 11;Vittsjo W;Kalmar W;11;15;1,0;12;15;1,7333;0,7333;0,8;1,5333
209;04/06/2023;12:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 12;Toftir;HB Torshavn;12;15;1,5333;11;15;1,6;0,8;0,7333;1,5333
210;04/06/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 12;Streymur;TB Tvoroyri;14;15;1,8667;9;15;1,0667;0,9333;0,6;1,5333
211;04/06/2023;09:30;NETHERLANDS;EREDIVISIE - CONFERENCE LEAGUE - PLAY OFFS - SEMI-FINALS;Twente;Heerenveen;11;15;1,4667;8;10;1,4;0,7333;0,8;1,5333
212;04/06/2023;16:00;SPAIN;LALIGA - ROUND 38;Celta Vigo;Barcelona;11;15;1,2;12;15;1,2667;0,7333;0,8;1,5333
213;04/06/2023;10:00;CZECH REPUBLIC;USTECKY KP - ROUND 28;Kadan;Litomericko;11;15;1,5333;12;15;1,5333;0,7333;0,8;1,5333
214;04/06/2023;17:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 19;Sando;La Horquetta;11;15;1,3333;12;15;2,1333;0,7333;0,8;1,5333
215;04/06/2023;01:30;AUSTRALIA;NPL NORTHERN NSW - ROUND 14;Edgeworth E.;Weston Workers;11;15;1,4667;12;15;1,5333;0,7333;0,8;1,5333
216;04/06/2023;09:30;SWEDEN;DIVISION 1 - NORRA - ROUND 11;IFK Stocksund;Umea FC;11;15;1,2;12;15;1,5333;0,7333;0,8;1,5333
217;04/06/2023;17:00;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Godoy Cruz;Independiente;11;15;1,3333;12;15;1,2;0,7333;0,8;1,5333
218;04/06/2023;12:00;DENMARK;SUPERLIGA - CHAMPIONSHIP GROUP - ROUND 32;Nordsjaelland;Viborg;12;15;1,2667;11;15;1,0667;0,8;0,7333;1,5333
219;04/06/2023;15:30;ARGENTINA;PRIMERA C - ROUND 20;Atlas;Sportivo Italiano;14;15;1,4667;9;15;1,0;0,9333;0,6;1,5333
220;04/06/2023;10:00;BRAZIL;BRASILEIRO A2 WOMEN - PLAY OFFS - QUARTER-FINALS;Fluminense W;JC W;11;15;1,2;12;15;1,8667;0,7333;0,8;1,5333
221;04/06/2023;12:00;SLOVAKIA;4. LIGA - EAST - ROUND 28;Sobrance-Sobranecko;Mladost Kalsa;11;15;1,3333;12;15;1,9333;0,7333;0,8;1,5333
222;04/06/2023;05:15;CZECH REPUBLIC;CFL - GROUP B - ROUND 29;Chlumec nad Cidlinou;Teplice B;11;15;1,2667;12;15;1,6;0,7333;0,8;1,5333
223;04/06/2023;22:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONS LEAGUE - FINAL;Los Angeles FC;Club Leon;11;15;1,1333;12;15;1,7333;0,7333;0,8;1,5333
224;04/06/2023;11:00;PORTUGAL;CAMPEONATO DE PORTUGAL - PROMOTION GROUP - ROUND 6;Lusitania FC;Salgueiros;12;15;1,0667;11;15;1,3333;0,8;0,7333;1,5333
225;04/06/2023;09:00;RUSSIA;FNL 2 - GROUP 2 - PROMOTION GROUP - ROUND 33;Luki-Energiya;Vladimir;11;15;1,2;8;10;1,5;0,7333;0,8;1,5333
226;04/06/2023;16:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - PLAY OFFS - FINAL;Mexico U20 W;USA U20 W;9;15;1,0667;14;15;1,9333;0,6;0,9333;1,5333
227;04/06/2023;16:00;BRAZIL;SERIE A - ROUND 9;Fluminense;Bragantino;11;15;1,1333;12;15;1,3333;0,7333;0,8;1,5333
228;04/06/2023;11:00;SLOVAKIA;4. LIGA - EAST - ROUND 28;Raslavice;Spisske Podhradie;12;15;1,6;11;15;1,6;0,8;0,7333;1,5333
229;04/06/2023;12:00;NORWAY;ELITESERIEN - ROUND 9;Aalesund;Brann;9;15;1,4;14;15;1,8;0,6;0,9333;1,5333
230;04/06/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 11;Skeid;Bryne;11;15;1,3333;12;15;1,2;0,7333;0,8;1,5333
231;04/06/2023;12:00;CZECH REPUBLIC;1. LIGA - RELEGATION - FINAL;FK Pardubice;Pribram;11;15;1,2;12;15;1,4;0,7333;0,8;1,5333
232;04/06/2023;12:00;BULGARIA;VTORA LIGA - ROUND 34;Vitosha Bistritsa;Krumovgrad;12;15;1,2;11;15;1,0;0,8;0,7333;1,5333
233;04/06/2023;07:00;RUSSIA;FNL 2 - GROUP 4 - PROMOTION GROUP - ROUND 27;FK Novosibirsk;Tyumen;11;15;1,2;12;15;1,2667;0,7333;0,8;1,5333
234;04/06/2023;12:00;POLAND;III LIGA - GROUP II - ROUND 32;Swit Skolwin;Zawisza;11;15;1,7333;4;5;1,0;0,7333;0,8;1,5333
235;04/06/2023;05:00;RUSSIA;FNL 2 - GROUP 4 - RELEGATION GROUP - ROUND 27;Ural 2;Dynamo Barnaul;9;15;0,8;14;15;1,6;0,6;0,9333;1,5333
236;04/06/2023;15:30;ITALY;SERIE C - PROMOTION - PLAY OFFS - SEMI-FINALS;Foggia;Pescara;11;15;1,2667;12;15;1,3333;0,7333;0,8;1,5333
237;04/06/2023;10:00;NORWAY;DIVISION 3 - GROUP 3 - ROUND 8;Stord;Loddefjord;14;15;2,1333;6;10;1,1;0,9333;0,6;1,5333
238;04/06/2023;11:30;AUSTRIA;BUNDESLIGA WOMEN - ROUND 18;St. Polten W;Neulengbach W;11;15;1,7333;12;15;1,3333;0,7333;0,8;1,5333
239;04/06/2023;12:30;NORWAY;DIVISION 3 - GROUP 4 - ROUND 8;Randesund;Halsen;11;15;1,4;12;15;1,7333;0,7333;0,8;1,5333
240;04/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;Ilioupoli;Athens Kallithea;11;15;1,4;12;15;1,2667;0,7333;0,8;1,5333
241;04/06/2023;12:30;PERU;LIGA WOMEN - ROUND 10;Sporting Cristal W;Dep. Municipal W;11;15;1,1333;12;15;1,5333;0,7333;0,8;1,5333
242;04/06/2023;12:00;HUNGARY;MERKANTIL BANK LIGA - RELEGATION - PLAY OFFS - FINAL;Szentlorinc;BVSC-Zuglo;11;15;1,0667;12;15;1,4;0,7333;0,8;1,5333
243;04/06/2023;10:00;NORWAY;DIVISION 2 - GROUP 2 - ROUND 8;SK Gjovik-Lyn;Ull/Kisa;11;15;1,4667;12;15;1,3333;0,7333;0,8;1,5333
244;04/06/2023;05:30;CZECH REPUBLIC;MSFL - ROUND 31;Zlin B;Slovacko B;11;15;1,4667;12;15;1,2667;0,7333;0,8;1,5333
245;04/06/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 33;Einheit Rudolstadt;Oberlausitz;11;15;1,2667;11;14;1,2857;0,7333;0,7857;1,519
246;04/06/2023;20:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 13;Gualaceo;EL Nacional;10;15;1,1333;11;13;1,6923;0,6667;0,8462;1,5129
247;04/06/2023;11:00;SWEDEN;DIVISION 2 - NORRA SVEALAND - ROUND 10;Karlbergs;IK Franke;11;15;1,0667;7;9;1,8889;0,7333;0,7778;1,5111
248;04/06/2023;08:00;SWEDEN;DIVISION 2 - NORRA SVEALAND - ROUND 10;Viggbyholms;Kvarnsveden;7;10;1,2;12;15;1,5333;0,7;0,8;1,5
249;04/06/2023;11:00;BRAZIL;CAMPEONATO PARANAENSE 2 - ROUND 6;Apucarana SC;Araucaria;7;14;0,5714;4;4;1,75;0,5;1,0;1,5
250;04/06/2023;16:00;BOLIVIA;NACIONAL B - FIRST STAGE;CM Poopo;Real Oruro;1;1;3,0;4;8;1,0;1,0;0,5;1,5
251;04/06/2023;16:00;BOLIVIA;NACIONAL B - FIRST STAGE;Enrique Happ;SA Bulo Bulo;3;6;0,6667;1;1;2,0;0,5;1,0;1,5
252;04/06/2023;09:00;SWITZERLAND;SWISS CUP - FINAL;Young Boys;Lugano;11;15;1,4667;6;8;1,375;0,7333;0,75;1,4833
253;04/06/2023;08:00;RUSSIA;FNL 2 - GROUP 3 - PROMOTION GROUP - ROUND 33;Sakhalinets;Saratov;11;15;1,1333;3;4;1,25;0,7333;0,75;1,4833
254;04/06/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 11;Sogndal;Start;12;15;1,3333;10;15;1,0;0,8;0,6667;1,4667
255;04/06/2023;13:00;POLAND;DIVISION 2 - ROUND 34;Zaglebie 2;KKS Kalisz;12;15;1,0667;10;15;1,2;0,8;0,6667;1,4667
256;04/06/2023;19:00;USA;USL LEAGUE TWO;Boston City;AC Connecticut;10;15;1,2667;12;15;2,1333;0,6667;0,8;1,4667
257;04/06/2023;07:00;POLAND;III LIGA - GROUP II - ROUND 32;Gedania Gdansk;Cartusia Kartuzy;12;15;1,4667;10;15;0,9333;0,8;0,6667;1,4667
258;04/06/2023;11:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 8;Grorud;Egersund;12;15;1,2667;10;15;1,4667;0,8;0,6667;1,4667
259;04/06/2023;09:00;KENYA;PREMIER LEAGUE;Vihiga;Leopards;12;15;1,8667;10;15;1,1333;0,8;0,6667;1,4667
260;04/06/2023;17:00;USA;USL LEAGUE TWO;Pathfinder;Boston Bolts;10;15;1,2667;12;15;1,3333;0,6667;0,8;1,4667
261;04/06/2023;10:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 11;Pitea W;Orebro W;12;15;1,3333;10;15;1,4;0,8;0,6667;1,4667
262;04/06/2023;12:30;SERBIA;SRPSKA LIGA - EAST - ROUND 29;Timok;Radnicki Svilajnac;10;15;1,0667;12;15;1,3333;0,6667;0,8;1,4667
263;04/06/2023;12:30;SERBIA;SRPSKA LIGA - EAST - ROUND 29;Brzi Brod;Dunav Prahovo;13;15;1,6667;9;15;1,2667;0,8667;0,6;1,4667
264;04/06/2023;07:00;SPAIN;TERCERA RFEF - PROMOTION PLAY OFFS - FINAL;Penya Independent;Ejea;12;15;1,2;10;15;0,8667;0,8;0,6667;1,4667
265;04/06/2023;13:30;SERBIA;SUPER LIGA - RELEGATION - FINAL;Radnicki Nis;FK Indjija;10;15;1,1333;12;15;1,0667;0,6667;0,8;1,4667
266;04/06/2023;12:00;SWEDEN;DIVISION 2 - SÖDRA SVEALAND - ROUND 10;Syrianska;IFK Eskilstuna;9;15;1,5333;13;15;1,6;0,6;0,8667;1,4667
267;04/06/2023;02:00;JAPAN;J2 LEAGUE - ROUND 19;Oita Trinita;Kofu;12;15;1,3333;10;15;1,0667;0,8;0,6667;1,4667
268;04/06/2023;07:00;RUSSIA;FNL 2 - GROUP 4 - PROMOTION GROUP - ROUND 27;Chelyabinsk;Omsk;12;15;1,2;10;15;1,1333;0,8;0,6667;1,4667
269;04/06/2023;05:00;MONGOLIA;PREMIER LEAGUE - ROUND 24;Deren;Ulaanbaatar City;12;15;1,8;10;15;1,8;0,8;0,6667;1,4667
270;04/06/2023;07:00;TAIWAN;PREMIER LEAGUE - ROUND 12;Ming Chuan University;Taichung;12;15;1,4667;10;15;1,2;0,8;0,6667;1,4667
271;04/06/2023;09:00;KENYA;PREMIER LEAGUE;Police FC;Posta Rangers;9;15;0,8;13;15;1,3333;0,6;0,8667;1,4667
272;04/06/2023;09:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 33;Mahlsdorf;MSV Neuruppin;9;15;1,3333;13;15;1,4667;0,6;0,8667;1,4667
273;04/06/2023;17:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 19;Defence Force;Police;12;15;1,6667;10;15;1,4;0,8;0,6667;1,4667
274;04/06/2023;09:00;LATVIA;OPTIBET VIRSLIGA - ROUND 17;Metta/LU;Riga FC;10;15;1,2667;12;15;1,4667;0,6667;0,8;1,4667
275;04/06/2023;10:00;MALAYSIA;SUPER LEAGUE - ROUND 13;Sri Pahang;Kuala Lumpur City;10;15;1,3333;12;15;1,6667;0,6667;0,8;1,4667
276;04/06/2023;10:00;FINLAND;KAKKONEN GROUP A;Kiffen;PEPO;9;15;0,8667;13;15;2,0;0,6;0,8667;1,4667
277;04/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;Episkopi;Kifisias;10;15;1,2667;12;15;1,5333;0,6667;0,8;1,4667
278;04/06/2023;12:00;FINLAND;YKKONEN;KaPa;Ekenas;13;15;1,6667;9;15;1,2667;0,8667;0,6;1,4667
279;04/06/2023;09:30;AUSTRIA;2. LIGA - ROUND 30;BW Linz;Sturm Graz (Am);12;15;1,4667;10;15;1,7333;0,8;0,6667;1,4667
280;04/06/2023;18:30;CHILE;PRIMERA B - ROUND 15;S. Wanderers;Deportes Iquique;10;15;1,2;12;15;1,4;0,6667;0,8;1,4667
281;04/06/2023;12:00;BULGARIA;VTORA LIGA - ROUND 34;Belasitsa;Ludogorets II;12;15;1,3333;10;15;1,0;0,8;0,6667;1,4667
282;04/06/2023;05:15;CZECH REPUBLIC;CFL - GROUP B - ROUND 29;Pardubice B;Kolin;10;15;1,1333;8;10;1,6;0,6667;0,8;1,4667
283;04/06/2023;05:15;CZECH REPUBLIC;DIVISION D - ROUND 25;Havlickuv Brod;Tasovice;10;15;1,2;12;15;1,8;0,6667;0,8;1,4667
284;04/06/2023;05:30;CZECH REPUBLIC;LIBERECKY KP - ROUND 15;Skalice u C.Lipy;Frydlant;12;15;1,7333;10;15;1,4;0,8;0,6667;1,4667
285;04/06/2023;10:00;BELARUS;PERSHAYA LIGA - ROUND 10;BumProm Gomel;Molodechno;12;15;1,4667;10;15;0,9333;0,8;0,6667;1,4667
286;04/06/2023;09:30;AUSTRIA;2. LIGA - ROUND 30;Liefering;Austria Vienna (Am);10;15;1,2667;12;15;1,2667;0,6667;0,8;1,4667
287;04/06/2023;12:00;CZECH REPUBLIC;MORAVSKOSLEZSKY KP - ROUND 27;Koberice;Jakubcovice;12;15;1,4;4;6;1,6667;0,8;0,6667;1,4667
288;04/06/2023;11:00;EUROPE;PREMIER LEAGUE (CRIMEA) - ROUND 12;TSK Simferopol;Sparta-KT;12;15;1,6;10;15;1,1333;0,8;0,6667;1,4667
289;04/06/2023;14:30;WORLD;WORLD CUP U20 - PLAY OFFS - QUARTER-FINALS;South Korea U20;Nigeria U20;10;15;1,2667;12;15;1,2667;0,6667;0,8;1,4667
290;04/06/2023;13:00;POLAND;DIVISION 2 - ROUND 34;Wisla Pulawy;Lech Poznan 2;8;15;0,9333;14;15;1,8667;0,5333;0,9333;1,4666
291;04/06/2023;03:00;AUSTRALIA;NPL NSW - ROUND 18;Sydney Olympic;Sydney FC U21;11;15;1,3333;11;15;1,1333;0,7333;0,7333;1,4666
292;04/06/2023;10:00;CZECH REPUBLIC;CFL - GROUP B - ROUND 29;Zapy;Zizkov;11;15;1,2;11;15;1,5333;0,7333;0,7333;1,4666
293;04/06/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 42;SW Essen;FC Monheim;14;15;1,8667;8;15;1,0;0,9333;0,5333;1,4666
294;04/06/2023;12:00;CZECH REPUBLIC;MORAVSKOSLEZSKY KP - ROUND 27;Vresina;Dolni Benesov;11;15;1,3333;11;15;1,2;0,7333;0,7333;1,4666
295;04/06/2023;10:00;BELGIUM;NATIONAL DIVISION 1 - RELEGATION - FINAL;Antwerp B;Cercle Brugge KSV 2;11;15;1,1333;11;15;1,1333;0,7333;0,7333;1,4666
296;04/06/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 12;IF Fuglafjordur;07 Vestur Sorvagur;11;15;1,4;11;15;1,0667;0,7333;0,7333;1,4666
297;04/06/2023;12:30;SLOVAKIA;4. LIGA - BRATISLAVA - ROUND 28;Tomasov;Rusovce;11;15;1,2;11;15;1,4;0,7333;0,7333;1,4666
298;04/06/2023;10:00;GERMANY;OBERLIGA MITTELRHEIN - ROUND 29;Bergisch Gladbach;Glesch-Paffendorf;11;15;1,1333;11;15;1,6;0,7333;0,7333;1,4666
299;04/06/2023;12:00;DENMARK;SUPERLIGA - CHAMPIONSHIP GROUP - ROUND 32;Aarhus;Brondby;11;15;1,1333;11;15;1,2;0,7333;0,7333;1,4666
300;04/06/2023;08:00;NORWAY;DIVISION 3 - GROUP 2 - ROUND 8;Molde 2;Elverum;11;15;1,8;11;15;1,8667;0,7333;0,7333;1,4666
301;04/06/2023;17:30;PERU;LIGA 1 - APERTURA - ROUND 18;Sport Boys;Sport Huancayo;11;15;0,9333;11;15;1,4667;0,7333;0,7333;1,4666
302;04/06/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 11;Ranheim;Moss;11;15;1,4;11;15;0,9333;0,7333;0,7333;1,4666
303;04/06/2023;08:00;NORWAY;DIVISION 2 - GROUP 1 - ROUND 8;Traeff;Kjelsas;14;15;2,0;8;15;0,8;0,9333;0,5333;1,4666
304;04/06/2023;01:00;JAPAN;WE LEAGUE WOMEN - ROUND 21;JEF United W;Inac Kobe Leonesa W;8;15;0,9333;14;15;1,4;0,5333;0,9333;1,4666
305;04/06/2023;13:30;CHILE;PRIMERA B - ROUND 15;La Serena;Antofagasta;11;15;1,4;11;15;1,5333;0,7333;0,7333;1,4666
306;04/06/2023;14:00;SPAIN;SEGUNDA RFEF - PROMOTION PLAY OFFS - FINAL;Granada CF B;Real Aviles;11;15;1,2667;11;15;0,8667;0,7333;0,7333;1,4666
307;04/06/2023;12:00;CZECH REPUBLIC;DIVISION D - ROUND 25;Lanzhot;Zdirec n. D.;11;15;1,2667;11;15;1,4667;0,7333;0,7333;1,4666
308;04/06/2023;20:05;COLOMBIA;PRIMERA A - APERTURA - QUADRANGULAR - ROUND 4;Aguilas;Atl. Nacional;11;15;1,6667;11;15;1,4;0,7333;0,7333;1,4666
309;04/06/2023;10:00;SWEDEN;SUPERETTAN - ROUND 11;Oster;Utsikten;11;15;1,3333;11;15;1,3333;0,7333;0,7333;1,4666
310;04/06/2023;13:15;PORTUGAL;TAÇA DE PORTUGAL - FINAL;Braga;FC Porto;11;15;1,4;11;15;1,4667;0,7333;0,7333;1,4666
311;04/06/2023;20:30;BOLIVIA;DIVISION PROFESIONAL - ROUND 16;Oriente Petrolero;Always Ready;10;15;1,0667;11;14;1,4286;0,6667;0,7857;1,4524
312;04/06/2023;10:00;URUGUAY;SEGUNDA DIVISION - ROUND 5;Progreso;Potencia;9;15;1,2667;11;13;1,6154;0,6;0,8462;1,4462
313;04/06/2023;05:15;CZECH REPUBLIC;DIVISION F - ROUND 25;Havirov;Bilovec;12;15;1,5333;9;14;1,2857;0,8;0,6429;1,4429
314;04/06/2023;11:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 11;Trollhattan;Lunds;13;15;1,6667;4;7;1,0;0,8667;0,5714;1,4381
315;04/06/2023;08:00;RUSSIA;SUPREME DIVISION WOMEN - ROUND 12;FK Krylya Sovetov Samara W;Zenit W;9;12;1,5833;10;15;0,9333;0,75;0,6667;1,4167
316;04/06/2023;16:00;BRAZIL;SERIE D - ROUND 5;Jacuipense;Retro;12;15;1,2667;8;13;1,0769;0,8;0,6154;1,4154
317;04/06/2023;16:00;BRAZIL;CAMPEONATO BAIANO 2 - ROUND 4;Jacobina;Jequie;9;15;0,9333;12;15;1,6667;0,6;0,8;1,4
318;04/06/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 11;Martin Ledesma;Independiente FBC;11;15;1,2;10;15;1,0;0,7333;0,6667;1,4
319;04/06/2023;16:00;BRAZIL;CAMPEONATO BAIANO 2 - ROUND 4;Fluminense de Feira;Juazeiro;11;15;1,9333;10;15;1,0;0,7333;0,6667;1,4
320;04/06/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 11;Fernando de la Mora;Recoleta;9;15;1,1333;8;10;2,1;0,6;0,8;1,4
321;04/06/2023;15:00;BRAZIL;CAMPEONATO BAIANO 2 - ROUND 4;Vitoria da Conquista;UNIRB;12;15;1,5333;9;15;0,8667;0,8;0,6;1,4
322;04/06/2023;13:00;POLAND;DIVISION 2 - ROUND 34;Hutnik Krakow;Pruszkow;9;15;0,7333;12;15;1,4;0,6;0,8;1,4
323;04/06/2023;16:00;SPAIN;LALIGA - ROUND 38;Valladolid;Getafe;11;15;1,3333;10;15;1,0667;0,7333;0,6667;1,4
324;04/06/2023;15:00;AFRICA;CAF CHAMPIONS LEAGUE - PLAY OFFS - FINAL;Al Ahly;Wydad;10;15;1,0667;11;15;1,0;0,6667;0,7333;1,4
325;04/06/2023;13:30;SPAIN;LALIGA - ROUND 38;Osasuna;Girona;9;15;0,9333;12;15;1,6667;0,6;0,8;1,4
326;04/06/2023;10:00;NORWAY;DIVISION 3 - GROUP 6 - ROUND 8;Skjervoy;Tromso 2;10;15;1,8;11;15;1,6;0,6667;0,7333;1,4
327;04/06/2023;08:00;VIETNAM;V.LEAGUE 1 - ROUND 11;Hong Linh Ha Tinh;Binh Dinh;11;15;1,6;10;15;1,2;0,7333;0,6667;1,4
328;04/06/2023;08:00;NORWAY;DIVISION 3 - GROUP 2 - ROUND 8;Brumunddal;Floro;12;15;1,2667;9;15;1,2667;0,8;0,6;1,4
329;04/06/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 11;KFUM Oslo;Kristiansund;12;15;1,1333;9;15;1,0667;0,8;0,6;1,4
330;04/06/2023;12:00;NORWAY;ELITESERIEN - ROUND 9;Rosenborg;Ham-Kam;9;15;1,0;12;15;1,3333;0,6;0,8;1,4
331;04/06/2023;18:00;NICARAGUA;LIGA PRIMERA - RELEGATION - FINAL;Chinandega;UNAN-Managua;11;15;1,3333;10;15;1,1333;0,7333;0,6667;1,4
332;04/06/2023;16:00;CHILE;PRIMERA B - ROUND 15;Recoleta;S. Morning;10;15;1,0667;11;15;1,2667;0,6667;0,7333;1,4
333;04/06/2023;08:00;VIETNAM;V.LEAGUE 2 - ROUND 7;Ba Ria Vung Tau;Phu Tho;11;15;1,0667;10;15;0,9333;0,7333;0,6667;1,4
334;04/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 22;Yeelen;Black Stars;12;15;1,2;9;15;1,0;0,8;0,6;1,4
335;04/06/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 8;Dedza Dynamos;Civo Utd;10;15;1,1333;11;15;1,2;0,6667;0,7333;1,4
336;04/06/2023;10:00;LITHUANIA;I LYGA - ROUND 27;Jonava;Marijampole City;11;15;1,4;10;15;1,1333;0,7333;0,6667;1,4
337;04/06/2023;15:00;BRAZIL;CAMPEONATO GAUCHO 2 - ROUND 8;Inter Santa Maria;Sao Gabriel;10;15;0,8;11;15;0,8;0,6667;0,7333;1,4
338;04/06/2023;15:00;BRAZIL;SERIE D - ROUND 5;Tuna Luso;Aguia De Maraba;11;15;1,4667;10;15;1,2;0,7333;0,6667;1,4
339;04/06/2023;16:00;BRAZIL;SERIE D - ROUND 5;Democrata GV;Real Noroeste;12;15;0,8667;9;15;0,8667;0,8;0,6;1,4
