Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
330;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Guiseley (Eng);Farsley (Eng);20;30;1,0667;23;30;1,6667;0,6667;0,7667;1,4334
331;29/07/2023;06:00;UKRAINE;PERSHA LIGA - ROUND 1;FC Chernihiv;Dinaz Vyshgorod;20;30;1,0;23;30;1,1667;0,6667;0,7667;1,4334
332;29/07/2023;18:00;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Deportes Tolima;Aguilas;23;30;1,4333;20;30;1,3;0,7667;0,6667;1,4334
333;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Augsburg (Ger);Ajax (Ned);20;30;1,7;23;30;1,4333;0,6667;0,7667;1,4334
334;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Dijon (Fra);Annecy (Fra);20;30;0,8667;23;30;1,4;0,6667;0,7667;1,4334
335;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Boreham Wood (Eng);Arsenal U21 (Eng);20;30;1,0;23;30;1,5333;0,6667;0,7667;1,4334
336;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Avranches (Fra);Concarneau (Fra);23;30;1,2;20;30;1,2667;0,7667;0,6667;1,4334
337;29/07/2023;11:00;WORLD;CLUB FRIENDLY;MK Dons (Eng);Northampton (Eng);23;30;1,1667;20;30;0,9;0,7667;0,6667;1,4334
338;29/07/2023;15:15;SLOVENIA;PRVA LIGA - ROUND 2;O. Ljubljana;Rogaska;20;30;1,3333;23;30;1,2333;0,6667;0,7667;1,4334
339;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Falkirk;Peterhead;23;30;1,3;20;30;1,0667;0,7667;0,6667;1,4334
340;29/07/2023;05:30;WORLD;CLUB FRIENDLY;Espanyol (Esp);Al Wakra (Qat);23;30;1,2333;20;30;1,1333;0,7667;0,6667;1,4334
341;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Alfreton (Eng);Mickleover (Eng);17;30;1,2333;26;30;1,4333;0,5667;0,8667;1,4334
342;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Solihull Moors (Eng);Walsall (Eng);26;30;1,4333;17;30;0,9;0,8667;0,5667;1,4334
343;29/07/2023;09:00;DENMARK;1ST DIVISION - ROUND 2;Aalborg;Horsens;20;30;1,2667;23;30;1,3333;0,6667;0,7667;1,4334
344;29/07/2023;13:00;SLOVENIA;2. SNL - ROUND 1;Tabor Sezana;Triglav;23;30;1,3;20;30;1,2667;0,7667;0,6667;1,4334
345;29/07/2023;12:00;ARMENIA;PREMIER LEAGUE - ROUND 1;Noah;Van;20;30;1,1;23;30;1,1333;0,6667;0,7667;1,4334
346;29/07/2023;12:30;WORLD;CLUB FRIENDLY;Belisce (Cro);Vukovar 1991 (Cro);23;30;1,2333;20;30;1,3;0,7667;0,6667;1,4334
347;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Lommel SK (Bel);Jong PSV (Ned);20;30;1,3;23;30;1,4667;0,6667;0,7667;1,4334
348;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Guingamp (Fra);Brest (Fra);24;30;1,1667;19;30;1,2;0,8;0,6333;1,4333
349;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Knockbreda (Nir);Ballymena (Nir);22;30;1,3;21;30;1,0667;0,7333;0,7;1,4333
350;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Eindhoven FC (Ned);Anderlecht U23 (Bel);19;30;1,2333;24;30;1,5667;0,6333;0,8;1,4333
351;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Lincoln (Eng);Rotherham (Eng);21;30;1,1;22;30;1,0667;0,7;0,7333;1,4333
352;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Dag & Red (Eng);Gillingham (Eng);25;30;1,2333;18;30;0,9333;0,8333;0,6;1,4333
353;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Molesey (Eng);Met. Police (Eng);4;5;2,2;19;30;1,0333;0,8;0,6333;1,4333
354;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Polkowice (Pol);Sleza Wroclaw (Pol);19;30;1,1667;24;30;1,6667;0,6333;0,8;1,4333
355;29/07/2023;18:00;WORLD;CLUB FRIENDLY;Real Madrid (Esp);Barcelona (Esp);21;30;1,4333;22;30;1,1333;0,7;0,7333;1,4333
356;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Oss (Ned);Jong AZ (Ned);21;30;1,2;22;30;1,4;0,7;0,7333;1,4333
357;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Peterborough (Eng);Birmingham (Eng);22;30;1,3667;21;30;1,3333;0,7333;0,7;1,4333
358;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Barnsley (Eng);Crewe (Eng);21;30;1,3667;22;30;1,2333;0,7;0,7333;1,4333
359;29/07/2023;11:00;WORLD;CLUB FRIENDLY;TuS Koblenz (Ger);Victoria Rosport (Lux);22;30;1,3667;21;30;1,5667;0,7333;0,7;1,4333
360;29/07/2023;09:30;WORLD;CLUB FRIENDLY;RAAL La Louviere (Bel);Genk U23 (Bel);22;30;1,2333;21;30;1,3333;0,7333;0,7;1,4333
361;29/07/2023;09:30;WORLD;CLUB FRIENDLY;De Treffers (Ned);USV Hercules (Ned);22;30;1,2667;21;30;1,1;0,7333;0,7;1,4333
362;29/07/2023;04:30;WORLD;WORLD CUP WOMEN - ROUND 2;Sweden W;Italy W;21;30;1,0333;22;30;1,3667;0,7;0,7333;1,4333
363;29/07/2023;10:00;FINLAND;YKKONEN;KPV Kokkola;Jaro;21;30;1,1;22;30;1,0333;0,7;0,7333;1,4333
364;29/07/2023;08:35;CHINA;SUPER LEAGUE - ROUND 19;Nantong Zhiyun;Cangzhou;19;30;0,9667;24;30;1,3667;0,6333;0,8;1,4333
365;29/07/2023;12:30;POLAND;EKSTRAKLASA - ROUND 2;Jagiellonia;Puszcza;22;30;1,2;21;30;1,2;0,7333;0,7;1,4333
366;29/07/2023;13:55;SERBIA;SUPER LIGA - ROUND 1;Sp. Subotica;IMT Novi Beograd;24;30;1,0667;19;30;1,0333;0,8;0,6333;1,4333
367;29/07/2023;10:00;FINLAND;YKKONEN;JaPS;HIFK;21;30;1,2;22;30;1,2;0,7;0,7333;1,4333
368;29/07/2023;20:30;USA;USL CHAMPIONSHIP;Birmingham;Charleston;24;30;1,2;19;30;1,2;0,8;0,6333;1,4333
369;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Ross County;Kelty Hearts;24;30;1,1333;19;30;1,1;0,8;0,6333;1,4333
370;29/07/2023;08:00;FINLAND;KANSALLINEN LIIGA WOMEN;PK-35 Vantaa W;Aland Utd W;18;30;1,4333;25;30;1,7667;0,6;0,8333;1,4333
371;29/07/2023;16:00;BRAZIL;COPA PAULISTA - ROUND 5;Bragantino;Oeste;22;30;1,3667;21;30;1,0667;0,7333;0,7;1,4333
372;29/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Kostelec na Hane;Bohunice;22;30;1,1667;21;30;1,6;0,7333;0,7;1,4333
373;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Motherwell;East Fife;25;30;1,2333;18;30;0,9;0,8333;0,6;1,4333
374;29/07/2023;15:00;SWEDEN;ALLSVENSKAN - ROUND 17;Halmstad;Varberg;21;30;1,0;22;30;1,2333;0,7;0,7333;1,4333
375;29/07/2023;21:00;CHILE;PRIMERA DIVISION - ROUND 19;U. Espanola;A. Italiano;21;30;1,0;22;30;1,3;0,7;0,7333;1,4333
376;29/07/2023;13:00;ISRAEL;TOTO CUP - ROUND 1;Hapoel Haifa;Sakhnin;19;30;1,1333;24;30;1,3667;0,6333;0,8;1,4333
377;29/07/2023;13:00;BULGARIA;PARVA LIGA - ROUND 3;Hebar;Beroe;19;30;0,9;24;30;1,1;0,6333;0,8;1,4333
378;29/07/2023;20:00;CANADA;CANADIAN PREMIER LEAGUE;Atl. Ottawa;Cavalry;22;30;1,2;21;30;1,1667;0,7333;0,7;1,4333
379;29/07/2023;19:15;VENEZUELA;LIGA FUTVE - ROUND 21;Mineros;Caracas;25;30;1,8;18;30;1,0667;0,8333;0,6;1,4333
380;29/07/2023;21:30;VENEZUELA;LIGA FUTVE - ROUND 21;Metropolitanos;Estudiantes Merida;18;30;0,9333;25;30;1,3667;0,6;0,8333;1,4333
381;29/07/2023;15:30;BOSNIA AND HERZEGOVINA;PREMIJER LIGA BIH - ROUND 1;Velez Mostar;Zvijezda 09;18;30;1,1;25;30;1,4333;0,6;0,8333;1,4333
382;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Orleans (Fra);UNFP (Fra);19;30;0,9667;21;27;1,4444;0,6333;0,7778;1,4111
383;29/07/2023;08:00;GERMANY;2. BUNDESLIGA - ROUND 1;Wehen;Magdeburg;19;30;1,1333;23;30;1,4667;0,6333;0,7667;1,4
384;29/07/2023;06:30;WORLD;CLUB FRIENDLY;Alverca (Por);Mafra (Por);20;30;0,9;22;30;1,2333;0,6667;0,7333;1,4
385;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Middlesbrough (Eng);Auxerre (Fra);21;30;1,3;21;30;1,2667;0,7;0,7;1,4
386;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Clermont (Fra);Troyes (Fra);19;30;1,0333;23;30;1,1667;0,6333;0,7667;1,4
387;29/07/2023;16:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Defensores Belgrano VR;Independiente Chivilcoy;20;30;0,9333;22;30;1,2;0,6667;0,7333;1,4
388;29/07/2023;11:15;WORLD;CLUB FRIENDLY;B. Monchengladbach (Ger);Stuttgart (Ger);22;30;1,4333;20;30;0,9333;0,7333;0,6667;1,4
389;29/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Santos Laguna;Orlando City;23;30;1,6;19;30;0,9;0,7667;0,6333;1,4
390;29/07/2023;13:00;SLOVAKIA;NIKE LIGA - ROUND 1;Michalovce;Dun. Streda;20;30;1,2;22;30;1,1667;0,6667;0,7333;1,4
391;29/07/2023;11:00;FINLAND;VEIKKAUSLIIGA;SJK;HJK;21;30;1,2;21;30;1,2;0,7;0,7;1,4
392;29/07/2023;16:00;BRAZIL;SERIE A - ROUND 17;Athletico-PR;Cruzeiro;21;30;0,9;21;30;0,9333;0,7;0,7;1,4
393;29/07/2023;12:30;WORLD;CLUB FRIENDLY;Kasimpasa (Tur);Al Arabi (Qat);20;30;1,4;22;30;1,2;0,6667;0,7333;1,4
394;29/07/2023;18:00;BRAZIL;SERIE B - ROUND 20;Atletico GO;Sampaio Correa;20;30;1,1333;22;30;0,9667;0,6667;0,7333;1,4
395;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Empoli (Ita);Lille (Fra);20;30;0,8667;22;30;1,2667;0,6667;0,7333;1,4
396;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Scunthorpe (Eng);Burton (Eng);23;30;1,2;19;30;1,3667;0,7667;0,6333;1,4
397;29/07/2023;11:00;WORLD;CLUB FRIENDLY;AFC Fylde (Eng);Salford (Eng);20;30;1,4333;22;30;1,3;0,6667;0,7333;1,4
398;29/07/2023;11:00;SCOTLAND;LEAGUE CUP;Arbroath;Montrose;20;30;1,0667;22;30;1,5;0,6667;0,7333;1,4
399;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Chateauroux (Fra);Niort (Fra);22;30;1,2333;20;30;1,2667;0,7333;0,6667;1,4
400;29/07/2023;08:35;CHINA;SUPER LEAGUE - ROUND 19;Chengdu Rongcheng;Zhejiang Professional;19;30;0,9667;23;30;1,2667;0,6333;0,7667;1,4
401;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Cremonese (Ita);Goztepe (Tur);23;30;1,3333;19;30;0,9667;0,7667;0,6333;1,4
402;29/07/2023;12:30;WORLD;CLUB FRIENDLY;Munich 1860 (Ger);Stuttgart (Ger);22;30;1,3333;20;30;0,9333;0,7333;0,6667;1,4
403;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Laval (Fra);Red Star (Fra);22;30;1,2333;20;30;1,0667;0,7333;0,6667;1,4
404;29/07/2023;12:00;LITHUANIA;A LYGA - ROUND 24;Dziugas Telsiai;Suduva;20;30;1,1333;22;30;1,2;0,6667;0,7333;1,4
405;29/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Big Bullets;Karonga United;25;30;1,5;17;30;1,3;0,8333;0,5667;1,4
406;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Wealdstone (Eng);AFC Wimbledon (Eng);25;30;1,2667;17;30;0,8333;0,8333;0,5667;1,4
407;29/07/2023;15:30;WORLD;CLUB FRIENDLY;Montijo (Esp);Merida AD (Esp);22;30;1,0333;20;30;1,0333;0,7333;0,6667;1,4
408;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Fleetwood (Eng);Grimsby (Eng);18;30;1,0;24;30;1,2;0,6;0,8;1,4
409;29/07/2023;23:00;USA;USL CHAMPIONSHIP;Monterey Bay;Phoenix Rising;21;30;1,3333;21;30;1,3;0,7;0,7;1,4
410;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Trofense (Por);Al-Hazem (Sau);22;30;1,0333;20;30;1,0667;0,7333;0,6667;1,4
411;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Singida Fountain Gate (Tan);Police FC (Ken);21;30;0,9333;21;30;1,1667;0,7;0,7;1,4
412;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Lusitania FC (Por);Pacos Ferreira (Por);21;30;0,9333;21;30;1,1667;0,7;0,7;1,4
413;29/07/2023;20:30;USA;USL CHAMPIONSHIP;Tampa Bay;FC Tulsa;21;30;1,2667;21;30;1,2333;0,7;0,7;1,4
414;29/07/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Olimpo Bahia Blanca;Sansinena;21;30;1,0667;21;30;1,0667;0,7;0,7;1,4
415;29/07/2023;18:30;CHILE;PRIMERA DIVISION - ROUND 19;Colo Colo;Huachipato;19;30;1,2333;23;30;1,3;0,6333;0,7667;1,4
416;29/07/2023;08:00;WORLD;CLUB FRIENDLY WOMEN;1.FC Nurnberg W (Ger);Union Berlin W (Ger);22;30;1,5333;4;6;1,8333;0,7333;0,6667;1,4
417;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Newport (Wal);Cheltenham (Eng);23;30;1,1667;19;30;1,4667;0,7667;0,6333;1,4
418;29/07/2023;10:00;UKRAINE;PERSHA LIGA - ROUND 1;Inhulets;SC Poltava;18;30;0,8333;24;30;1,1333;0,6;0,8;1,4
419;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Groningen (Ned);FC Emmen (Ned);24;30;1,5;18;30;1,2;0,8;0,6;1,4
420;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Barnet (Eng);Cambridge Utd (Eng);22;30;1,1667;20;30;1,1;0,7333;0,6667;1,4
421;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Leamington (Eng);Rushall (Eng);20;30;1,1;22;30;1,4333;0,6667;0,7333;1,4
422;29/07/2023;10:00;SWEDEN;SUPERETTAN - ROUND 16;Oster;Jonkoping;21;30;1,2;21;30;1,4;0,7;0,7;1,4
423;29/07/2023;13:30;WORLD;CLUB FRIENDLY;Napoli (Ita);Hatayspor (Tur);19;30;0,9;21;28;1,25;0,6333;0,75;1,3833
424;29/07/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 2;Lisen;Jihlava;20;30;1,2;21;30;1,3333;0,6667;0,7;1,3667
425;29/07/2023;15:00;POLAND;DIVISION 1 - ROUND 2;Termalica B-B.;Legnica;23;30;1,4;18;30;0,9667;0,7667;0,6;1,3667
426;29/07/2023;22:00;COSTA RICA;PRIMERA DIVISION - APERTURA - ROUND 2;Puntarenas FC;AD Santos;21;30;1,3;20;30;1,0667;0,7;0,6667;1,3667
427;29/07/2023;09:00;WORLD;CLUB FRIENDLY;Sittard (Ned);Waregem (Bel);17;30;1,0;24;30;1,7333;0,5667;0,8;1,3667
428;29/07/2023;20:15;PANAMA;LPF - CLAUSURA - ROUND 2;Deportivo Universitario;Herrera;20;30;1,0333;21;30;1,1333;0,6667;0,7;1,3667
429;29/07/2023;10:00;POLAND;DIVISION 1 - ROUND 2;Podbeskidzie;Pruszkow;21;30;1,3333;20;30;1,1;0,7;0,6667;1,3667
430;29/07/2023;16:30;PORTUGAL;LEAGUE CUP - FIRST STAGE - FINAL;Estoril;Os Belenenses;21;30;1,0667;20;30;1,1333;0,7;0,6667;1,3667
431;29/07/2023;14:00;PORTUGAL;LEAGUE CUP - FIRST STAGE - FINAL;SC Farense;Oliveirense;20;30;1,1667;21;30;1,2667;0,6667;0,7;1,3667
432;29/07/2023;07:00;WORLD;CLUB FRIENDLY;BK Frem (Den);Roskilde (Den);18;30;1,2333;23;30;1,2333;0,6;0,7667;1,3667
433;29/07/2023;15:30;ROMANIA;LIGA 1 - ROUND 3;Otelul;FCSB;20;30;0,9;21;30;1,2333;0,6667;0,7;1,3667
434;29/07/2023;16:00;SERBIA;SUPER LIGA - ROUND 1;TSC;Partizan;20;30;1,1667;21;30;1,0667;0,6667;0,7;1,3667
435;29/07/2023;09:15;MALAYSIA;SUPER LEAGUE - ROUND 18;Kuching City FC;Kedah;20;30;1,0;21;30;1,3;0,6667;0,7;1,3667
436;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Bamber Bridge (Eng);Warrington (Eng);20;30;1,1333;21;30;1,3;0,6667;0,7;1,3667
437;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Real Madrid B (Esp);Leganes (Esp);23;30;1,2;18;30;0,9333;0,7667;0,6;1,3667
438;29/07/2023;06:30;WORLD;CLUB FRIENDLY;Augsburg (Ger);Regensburg (Ger);20;30;1,7;21;30;1,4333;0,6667;0,7;1,3667
439;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Chippenham (Eng);Melksham (Eng);21;30;1,2;16;24;1,75;0,7;0,6667;1,3667
440;29/07/2023;05:00;WORLD;CLUB FRIENDLY;Trinec (Cze);Petrvald na Morave (Cze);17;30;1,0;24;30;2,0;0,5667;0,8;1,3667
441;29/07/2023;06:00;JAPAN;J2 LEAGUE - ROUND 28;Shimizu S-Pulse;Okayama;24;30;1,4667;17;30;0,8667;0,8;0,5667;1,3667
442;29/07/2023;08:00;GERMANY;2. BUNDESLIGA - ROUND 1;Kaiserslautern;St. Pauli;17;30;0,9333;24;30;1,6;0,5667;0,8;1,3667
443;29/07/2023;09:30;GEORGIA;GEORGIAN CUP - 1/8-FINALS;Khobi;Samgurali;23;30;1,4;18;30;0,9333;0,7667;0,6;1,3667
444;29/07/2023;17:00;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Independiente;Boca Juniors;23;30;1,1;18;30;0,8;0,7667;0,6;1,3667
445;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Colchester (Eng);Leyton Orient (Eng);23;30;1,1;18;30;1,0;0,7667;0,6;1,3667
446;29/07/2023;11:30;RUSSIA;PREMIER LEAGUE - ROUND 2;Ural;Nizhny Novgorod;21;30;0,8667;20;30;1,1667;0,7;0,6667;1,3667
447;29/07/2023;05:00;WORLD;CLUB FRIENDLY;San Sebastian Reyes (Esp);Guadalajara (Esp);21;30;0,9;20;30;1,0333;0,7;0,6667;1,3667
448;29/07/2023;23:00;USA;USL CHAMPIONSHIP;Oakland Roots;Detroit;22;30;1,1;19;30;0,9667;0,7333;0,6333;1,3666
449;29/07/2023;16:00;WORLD;CLUB FRIENDLY;AS Roma (Ita);Estrela (Por);19;30;0,9;22;30;1,1667;0,6333;0,7333;1,3666
450;29/07/2023;12:10;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Dep. Riestra;Deportivo Maipu;22;30;1,2;19;30;1,0333;0,7333;0,6333;1,3666
451;29/07/2023;00:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Correcaminos;Zacatecas Mineros;19;30;0,9333;22;30;1,5667;0,6333;0,7333;1,3666
452;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Huddersfield (Eng);Heerenveen (Ned);19;30;1,1333;22;30;1,4667;0,6333;0,7333;1,3666
453;29/07/2023;15:30;WORLD;CLUB FRIENDLY;Genoa (Ita);Monaco (Fra);19;30;0,9333;22;30;1,5;0,6333;0,7333;1,3666
454;29/07/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 17;Real San Joaquin;Iberia;22;30;0,9667;19;30;1,1;0,7333;0,6333;1,3666
455;29/07/2023;15:00;POLAND;EKSTRAKLASA - ROUND 2;Slask Wroclaw;Zaglebie;22;30;1,4333;19;30;1,1;0,7333;0,6333;1,3666
456;29/07/2023;08:35;CHINA;SUPER LEAGUE - ROUND 19;Meizhou Hakka;Dalian Pro;25;30;1,4;16;30;0,8667;0,8333;0,5333;1,3666
457;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Sheffield Wed (Eng);Luton (Eng);22;30;1,2667;19;30;0,9667;0,7333;0,6333;1,3666
458;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Morecambe (Eng);Wigan (Eng);22;30;1,5333;19;30;0,8;0,7333;0,6333;1,3666
459;29/07/2023;10:00;WORLD;CLUB FRIENDLY;Plymouth Parkway (Eng);Yeovil (Eng);20;30;1,1333;20;30;0,9333;0,6667;0,6667;1,3334
460;29/07/2023;10:00;FINLAND;YKKONEN;Ekenas;SalPa;20;30;1,4;20;30;1,3333;0,6667;0,6667;1,3334
461;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Zaragoza (Esp);Reims (Fra);17;30;0,8667;23;30;1,4;0,5667;0,7667;1,3334
462;29/07/2023;11:00;WORLD;CLUB FRIENDLY;AFC Telford (Eng);Kidderminster (Eng);20;30;1,1667;20;30;1,0;0,6667;0,6667;1,3334
463;29/07/2023;10:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Polanka nad Odrou;Hlucin;20;30;1,1;20;30;1,0667;0,6667;0,6667;1,3334
464;29/07/2023;04:30;WORLD;CLUB FRIENDLY;Inainte Modelu (Rou);Progresul Spartac (Rou);20;30;1,4;20;30;1,2667;0,6667;0,6667;1,3334
465;29/07/2023;20:00;USA;USL CHAMPIONSHIP;Pittsburgh;Memphis;17;30;0,8;23;30;1,6667;0,5667;0,7667;1,3334
466;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Floriana (Mlt);Birkirkara (Mlt);17;30;0,9333;23;30;1,3333;0,5667;0,7667;1,3334
467;29/07/2023;12:00;WORLD;CLUB FRIENDLY;Paris FC (Fra);AC Ajaccio (Fra);20;30;1,1333;20;30;1,2;0,6667;0,6667;1,3334
468;29/07/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 14;Ba;Nadi;16;30;1,1;24;30;1,3333;0,5333;0,8;1,3333
469;29/07/2023;13:00;WORLD;CLUB FRIENDLY;L.R. Vicenza (Ita);Montebelluna (Ita);19;30;1,0333;21;30;1,1333;0,6333;0,7;1,3333
470;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Celta Vigo (Esp);Lyon (Fra);21;30;1,1;19;30;1,2667;0,7;0,6333;1,3333
471;29/07/2023;15:00;WORLD;CLUB FRIENDLY;Caldas (Por);Benfica B (Por);22;30;1,2667;18;30;1,3333;0,7333;0,6;1,3333
472;29/07/2023;06:00;JAPAN;J2 LEAGUE - ROUND 28;Machida;Tokushima;25;30;1,2667;15;30;0,6333;0,8333;0,5;1,3333
473;29/07/2023;14:30;WORLD;CLUB FRIENDLY;Celik Zenica (Bih);Sibenik (Cro);19;30;1,0667;21;30;1,0333;0,6333;0,7;1,3333
474;29/07/2023;14:00;WORLD;CLUB FRIENDLY;Dunkerque (Fra);Valenciennes (Fra);22;30;1,3;18;30;1,0667;0,7333;0,6;1,3333
475;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Real Sociedad (Esp);Bayer Leverkusen (Ger);19;30;0,9667;21;30;1,2;0,6333;0,7;1,3333
476;29/07/2023;13:00;WORLD;CLUB FRIENDLY;Gijon (Esp);Burgos CF (Esp);21;30;1,1667;19;30;0,7333;0,7;0,6333;1,3333
477;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Croydon (Eng);Tooting & Mitcham (Eng);3;5;0,8;22;30;1,1;0,6;0,7333;1,3333
478;29/07/2023;15:00;ARGENTINA;TORNEO FEDERAL - ROUND 23;Def. Pronunciamiento;Sportivo Las Parejas;22;30;1,1667;18;30;0,8;0,7333;0,6;1,3333
479;29/07/2023;06:15;AUSTRALIA;NPL NSW - ROUND 26;Manly Utd;Sutherland Sharks;22;30;1,2;18;30;0,9333;0,7333;0,6;1,3333
480;29/07/2023;14:30;AUSTRIA;BUNDESLIGA - ROUND 1;Altach;Salzburg;19;30;1,0333;21;30;1,2667;0,6333;0,7;1,3333
481;29/07/2023;16:00;BRAZIL;SERIE A - ROUND 17;Fluminense;Santos;22;30;1,3333;18;30;1,1;0,7333;0,6;1,3333
482;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Stoke (Eng);Everton (Eng);21;30;1,2;19;30;1,1333;0,7;0,6333;1,3333
483;29/07/2023;15:00;BRAZIL;COPA PAULISTA - ROUND 5;Primavera EC;Piracicaba;19;30;0,8667;21;30;1,0333;0,6333;0,7;1,3333
484;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Portsmouth (Eng);Bristol City (Eng);19;30;0,9;21;30;1,0333;0,6333;0,7;1,3333
485;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Marske (Eng);Scarborough (Eng);22;30;1,3667;18;30;1,2;0,7333;0,6;1,3333
486;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Runcorn Linnets (Eng);Southport (Eng);24;30;1,7667;16;30;0,9667;0,8;0,5333;1,3333
487;29/07/2023;11:00;WORLD;CLUB FRIENDLY;Canvey (Eng);Bowers & Pitsea (Eng);21;30;1,0333;19;30;1,0667;0,7;0,6333;1,3333
488;29/07/2023;12:30;SLOVENIA;PRVA LIGA - ROUND 2;Koper;Radomlje;19;30;1,1;21;30;1,4;0,6333;0,7;1,3333
489;29/07/2023;09:00;UKRAINE;PREMIER LEAGUE - ROUND 1;Rukh Lviv;FK Zorya Luhansk;19;30;1,3;21;30;1,2667;0,6333;0,7;1,3333
490;29/07/2023;14:00;RUSSIA;PREMIER LEAGUE - ROUND 2;FK Rostov;Zenit;21;30;1,3333;19;30;1,1333;0,7;0,6333;1,3333
491;29/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Devinska N. Ves;Domino;19;30;1,1333;21;30;1,0;0,6333;0,7;1,3333
492;29/07/2023;06:00;WORLD;CLUB FRIENDLY;Pacos Ferreira (Por);Gil Vicente (Por);21;30;1,1667;19;30;1,0333;0,7;0,6333;1,3333
493;29/07/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 14;OKMK;Termez Surkhon;19;30;0,9667;21;30;1,0667;0,6333;0,7;1,3333
494;29/07/2023;21:00;USA;USL CHAMPIONSHIP;Rio Grande;El Paso;19;30;1,0667;21;30;1,2333;0,6333;0,7;1,3333
495;29/07/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 14;Neftchi Fargona;Metallurg Bekabad;21;30;1,2333;19;30;0,9333;0,7;0,6333;1,3333
496;29/07/2023;23:00;FIJI;PREMIER LEAGUE - ROUND 14;Tavua;Lautoka;7;12;1,4167;22;30;1,4667;0,5833;0,7333;1,3166
497;29/07/2023;09:00;WORLD;CLUB FRIENDLY;OFK Beograd (Srb);Hatta (Uae);17;30;1,0333;22;30;1,5;0,5667;0,7333;1,3
