Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
322;30/07/2023;18:30;BRAZIL;SERIE A - ROUND 17;Goias;Gremio;19;30;1,0;22;30;1,1;0,6333;0,7333;1,3666
323;30/07/2023;22:00;NORTH & CENTRAL AMERICA;LEAGUES CUP;Los Angeles Galaxy;Vancouver Whitecaps;19;30;1,0667;22;30;1,4;0,6333;0,7333;1,3666
324;30/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Atlas;Laferrere;22;30;1,2667;19;30;0,8;0,7333;0,6333;1,3666
325;30/07/2023;10:00;BELARUS;BELARUSIAN CUP - 1/8-FINALS;Vitebsk;Slutsk;19;30;1,2333;22;30;0,9;0,6333;0,7333;1,3666
326;30/07/2023;12:30;HUNGARY;NB III - NORTHEAST - ROUND 1;Debreceni EAC;SBTC;19;30;1,1333;22;30;1,2333;0,6333;0,7333;1,3666
327;30/07/2023;18:00;GUATEMALA;LIGA NACIONAL - APERTURA - ROUND 1;Zacapa;Deportivo Mixco;22;30;1,5;19;30;1,3667;0,7333;0,6333;1,3666
328;30/07/2023;12:30;SLOVAKIA;4. LIGA - EAST - ROUND 1;Sabinov;Rudnany;19;30;1,3667;22;30;1,4667;0,6333;0,7333;1,3666
329;30/07/2023;17:30;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Once Caldas;Dep. Cali;19;30;1,0667;22;30;1,4667;0,6333;0,7333;1,3666
330;30/07/2023;15:00;BRAZIL;CAMPEONATO BAIANO 2 - PLAY OFFS - FINAL;Jacobina;Jequie;19;30;1,0;19;26;1,2692;0,6333;0,7308;1,3641
331;30/07/2023;17:00;PERU;LIGA 2 - ROUND 17;Comerciantes;Carlos Stein;12;22;0,9545;24;30;1,7333;0,5455;0,8;1,3455
332;30/07/2023;07:30;KYRGYZSTAN;PREMIER LIGA - ROUND 12;Muras United;Alga;9;14;1,5;21;30;1,2;0,6429;0,7;1,3429
333;30/07/2023;16:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 21;Aurora;Universitario de Vinto;20;30;1,0333;20;30;0,9;0,6667;0,6667;1,3334
334;30/07/2023;07:00;PORTUGAL;LEAGUE CUP - FIRST STAGE - FINAL;Leiria;Nacional;20;30;1,1;20;30;1,0667;0,6667;0,6667;1,3334
335;30/07/2023;13:00;RUSSIA;FNL 2 - DIVISION A GOLD - FALL SEASON - ROUND 3;FK Chayka;Krasnodar 2;17;30;0,9333;23;30;1,2333;0,5667;0,7667;1,3334
336;30/07/2023;06:00;HUNGARY;NB III - NORTHWEST - ROUND 1;Puskas Academy II;III. Keruleti TVE;17;30;0,9;23;30;1,3333;0,5667;0,7667;1,3334
337;30/07/2023;08:00;GERMANY;REGIONALLIGA NORDOST - ROUND 1;Luckenwalde;Berliner AK 07;20;30;1,2667;20;30;1,2667;0,6667;0,6667;1,3334
338;30/07/2023;16:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Brasil de Pelotas;Patrocinense;19;30;0,8333;21;30;0,9667;0,6333;0,7;1,3333
339;30/07/2023;17:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Potiguar;Bahia de Feira;19;30;1,1667;21;30;1,0667;0,6333;0,7;1,3333
340;30/07/2023;11:00;SCOTLAND;LEAGUE CUP;Dundee FC;Inverness;19;30;1,4;21;30;1,3667;0,6333;0,7;1,3333
341;30/07/2023;17:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Princesa do Solimoes;Ferroviario;18;30;1,0;22;30;1,3;0,6;0,7333;1,3333
342;30/07/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 14;Ba;Nadi;16;30;1,1;24;30;1,3333;0,5333;0,8;1,3333
343;30/07/2023;17:00;CHILE;SEGUNDA DIVISION - ROUND 17;Trasandino;D. Concepcion;18;30;0,9333;22;30;1,0333;0,6;0,7333;1,3333
344;30/07/2023;09:00;GERMANY;OBERLIGA NOFV- SUD - ROUND 1;Auerbach;Grimma;19;30;1,4;21;30;1,3;0,6333;0,7;1,3333
345;30/07/2023;18:30;CHILE;PRIMERA DIVISION - ROUND 19;Curico Unido;Union La Calera;19;30;0,8;21;30;1,4333;0,6333;0,7;1,3333
346;30/07/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 14;Suva;Navua;19;30;1,1;21;30;1,0;0,6333;0,7;1,3333
347;30/07/2023;12:30;HUNGARY;NB III - NORTHWEST - ROUND 1;SC Sopron;Kelen;24;30;1,4333;16;30;1,0667;0,8;0,5333;1,3333
348;30/07/2023;02:00;AUSTRALIA;NPL NSW - ROUND 26;Sydney Utd;Wollongong Wolves;19;30;1,0;21;30;1,6667;0,6333;0,7;1,3333
349;30/07/2023;09:00;INDONESIA;LIGA 1 - ROUND 5;Persija Jakarta;Persebaya;19;30;1,1333;21;30;1,2333;0,6333;0,7;1,3333
350;30/07/2023;12:30;HUNGARY;NB III - SOUTHEAST - ROUND 1;Korosladany MSK;Szolnoki MAV;21;30;1,4667;19;30;1,2;0,7;0,6333;1,3333
351;30/07/2023;20:00;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Godoy Cruz;Instituto;21;30;1,1;19;30;0,9333;0,7;0,6333;1,3333
352;30/07/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 19;Fernando de la Mora;Atyra;21;30;1,2667;19;30;1,1;0,7;0,6333;1,3333
353;30/07/2023;22:00;USA;NISA;LA Force;Albion San Diego;18;30;1,2;22;30;1,2667;0,6;0,7333;1,3333
354;30/07/2023;12:30;WORLD;CLUB FRIENDLY;Cittadella (Ita);Lecce (Ita);19;30;1,0333;21;30;1,1333;0,6333;0,7;1,3333
355;30/07/2023;06:00;WORLD;CLUB FRIENDLY;Karlsruher SC (Ger);FC 08 Homburg (Ger);22;30;1,7667;18;30;1,1333;0,7333;0,6;1,3333
356;30/07/2023;14:15;BELGIUM;JUPILER PRO LEAGUE - ROUND 1;St. Truiden;St. Liege;19;30;0,9667;21;30;1,3;0,6333;0,7;1,3333
357;30/07/2023;18:00;PANAMA;LPF - CLAUSURA - ROUND 2;Miguelito;Arabe Unido;22;30;1,1333;18;30;0,8333;0,7333;0,6;1,3333
358;30/07/2023;12:30;HUNGARY;NB III - SOUTHWEST - ROUND 1;Majosi;Paks II;18;30;0,9667;22;30;1,5667;0,6;0,7333;1,3333
359;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Kostolne Kracany;Gabcikovo;5;7;1,2857;18;30;1,3667;0,7143;0,6;1,3143
360;30/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Bangwe All Stars;MAFCO;9;14;1,0;20;30;1,0667;0,6429;0,6667;1,3096
361;30/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Berazategui;Real Pilar;20;30;1,2;19;30;0,9333;0,6667;0,6333;1,3
362;30/07/2023;13:00;UKRAINE;PREMIER LEAGUE - ROUND 1;Oleksandriya;Kryvbas;22;30;1,4667;17;30;1,0333;0,7333;0,5667;1,3
363;30/07/2023;15:00;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 2;Mornar Bar;Sutjeska;18;30;0,6667;21;30;1,0667;0,6;0,7;1,3
364;30/07/2023;12:30;SLOVENIA;PRVA LIGA - ROUND 2;Domzale;Bravo;20;30;1,2667;19;30;0,9;0,6667;0,6333;1,3
365;30/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Sportivo Italiano;Liniers;17;30;0,8333;22;30;1,0667;0,5667;0,7333;1,3
366;30/07/2023;19:00;HONDURAS;LIGA NACIONAL - APERTURA - ROUND 1;Motagua;UPNFM;19;30;1,0667;20;30;1,2333;0,6333;0,6667;1,3
367;30/07/2023;12:00;FINLAND;KAKKONEN GROUP C;OLS Oulu;JBK;20;30;1,0667;19;30;1,1333;0,6667;0,6333;1,3
368;30/07/2023;15:00;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Arsenal Sarandi;Colon Santa Fe;20;30;0,9667;19;30;0,9333;0,6667;0,6333;1,3
369;30/07/2023;15:00;PERU;LIGA 1 - CLAUSURA - ROUND 6;Grau;Deportivo Garcilaso;20;30;1,0667;19;30;1,2;0,6667;0,6333;1,3
370;30/07/2023;06:00;JAPAN;J3 LEAGUE - ROUND 20;Azul Claro Numazu;Ryukyu;16;30;0,8667;23;30;1,2667;0,5333;0,7667;1,3
371;30/07/2023;14:00;ISRAEL;TOTO CUP - ROUND 1;Netanya;Hapoel Hadera;20;30;1,4;19;30;1,2;0,6667;0,6333;1,3
372;30/07/2023;16:00;USA;MLS NEXT PRO;Tacoma Defiance;Vancouver Whitecaps 2;21;30;1,0;18;30;1,5;0,7;0,6;1,3
373;30/07/2023;11:00;WORLD;CLUB FRIENDLY;Pro Vercelli (Ita);Chisola (Ita);22;30;1,1;17;30;0,9333;0,7333;0,5667;1,3
374;30/07/2023;11:00;UKRAINE;PREMIER LEAGUE - ROUND 1;Dyn. Kyiv;Minaj;21;30;1,2;18;30;0,8;0,7;0,6;1,3
375;30/07/2023;13:00;ICELAND;BESTA DEILD KARLA - ROUND 17;KA Akureyri;Kopavogur;18;30;0,9667;21;30;1,2667;0,6;0,7;1,3
376;30/07/2023;15:00;POLAND;EKSTRAKLASA - ROUND 2;Pogon Szczecin;Widzew Lodz;19;30;1,1333;20;30;1,1333;0,6333;0,6667;1,3
377;30/07/2023;13:00;BULGARIA;VTORA LIGA - ROUND 3;Spartak Varna;Yantra Gabrovo;19;30;0,9333;20;30;1,1333;0,6333;0,6667;1,3
378;30/07/2023;08:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 14;Karlskrona;Rosengard;21;30;1,4667;18;30;1,3;0,7;0,6;1,3
379;30/07/2023;14:00;PORTUGAL;LEAGUE CUP - FIRST STAGE - FINAL;Torreense;Casa Pia;20;30;1,0667;19;30;0,8667;0,6667;0,6333;1,3
380;30/07/2023;13:00;CHILE;SEGUNDA DIVISION - ROUND 17;Lautaro;San Antonio Unido;20;30;1,0667;19;30;0,9;0,6667;0,6333;1,3
381;30/07/2023;16:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Operario VG;Portuguesa RJ;19;30;1,4333;20;30;1,1667;0,6333;0,6667;1,3
382;30/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Kvasov;Slovan Brvniste;4;7;1,1429;5;7;1,7143;0,5714;0,7143;1,2857
383;30/07/2023;06:00;VIETNAM;V.LEAGUE 2 - ROUND 13;TTBD Phu Dong;Binh Thuan;19;30;1,1;14;22;1,0455;0,6333;0,6364;1,2697
384;30/07/2023;16:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Brasiliense;Athletic Club;20;30;1,4333;18;30;0,8667;0,6667;0,6;1,2667
385;30/07/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Tristan Suarez;CA Mitre;21;30;1,1333;17;30;0,9667;0,7;0,5667;1,2667
386;30/07/2023;13:00;WORLD;CLUB FRIENDLY;Lumezzane (Ita);Brescia (Ita);21;30;1,0667;17;30;0,8667;0,7;0,5667;1,2667
387;30/07/2023;13:00;EGYPT;EGYPT CUP - 1/8-FINALS;Al Ahly;El Daklyeh;20;30;1,1333;18;30;1,0;0,6667;0,6;1,2667
388;30/07/2023;12:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Al Shorta;Esperance Tunis;20;30;0,9667;18;30;1,0333;0,6667;0,6;1,2667
389;30/07/2023;13:00;WORLD;CLUB FRIENDLY;Voska Sport (Mkd);Fushe Kosova (Kos);26;30;1,7;2;5;0,8;0,8667;0,4;1,2667
390;30/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;New York Red Bulls;Atl. San Luis;20;30;0,8667;18;30;1,3333;0,6667;0,6;1,2667
391;30/07/2023;17:30;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 2;Bogota;Boca Juniors;23;30;1,2;15;30;0,8333;0,7667;0,5;1,2667
392;30/07/2023;21:00;CHILE;PRIMERA DIVISION - ROUND 19;Coquimbo;Everton;14;30;0,8;24;30;1,4333;0,4667;0,8;1,2667
393;30/07/2023;12:00;UZBEKISTAN;SUPER LEAGUE - ROUND 14;Bunyodkor;Sogdiana;24;30;1,2333;14;30;0,7667;0,8;0,4667;1,2667
394;30/07/2023;12:00;CZECH REPUBLIC;MOL CUP - 1/128-FINALS;Kurim;Vrchovina;21;30;1,4333;17;30;1,2;0,7;0,5667;1,2667
395;30/07/2023;12:00;LITHUANIA;A LYGA - ROUND 24;Hegelmann;Riteriai;20;30;1,3;18;30;1,1667;0,6667;0,6;1,2667
396;30/07/2023;05:00;JAPAN;J3 LEAGUE - ROUND 20;YSCC;Gifu;18;30;1,0667;20;30;0,9667;0,6;0,6667;1,2667
397;30/07/2023;12:30;HUNGARY;NB III - SOUTHWEST - ROUND 1;Mohacsi;PTE-PEAC;21;30;1,2667;17;30;0,8667;0,7;0,5667;1,2667
398;30/07/2023;06:00;HUNGARY;NB III - SOUTHWEST - ROUND 1;Ferencvaros II;Szekszardi;20;30;1,1667;18;30;1,0667;0,6667;0,6;1,2667
399;30/07/2023;12:30;HUNGARY;NB III - SOUTHEAST - ROUND 1;BKV Elore;Penzugyor;20;30;1,3;18;30;1,0667;0,6667;0,6;1,2667
400;30/07/2023;12:00;RUSSIA;FNL 2 - DIVISION A GOLD - FALL SEASON - ROUND 3;R. Volgograd;Ufa;15;30;0,9;23;30;1,1333;0,5;0,7667;1,2667
401;30/07/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Csakvari;Honved;20;30;1,2;18;30;0,8667;0,6667;0,6;1,2667
402;30/07/2023;16:00;URUGUAY;PRIMERA DIVISION - TORNEO INTERMEDIO - PLAY OFFS - FINAL;Defensor Sp.;Liverpool M.;19;30;1,0667;19;30;1,0333;0,6333;0,6333;1,2666
403;30/07/2023;20:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Atlas;Toronto FC;22;30;1,4333;16;30;0,9333;0,7333;0,5333;1,2666
404;30/07/2023;11:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 19;3 de Febrero;Colegiales;22;30;1,0333;16;30;1,0667;0,7333;0,5333;1,2666
405;30/07/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Dep. Merlo;Argentino de Quilmes;22;30;1,1667;16;30;0,8667;0,7333;0,5333;1,2666
406;30/07/2023;21:30;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Atletico Atlanta;Chaco For Ever;19;30;0,8333;19;30;0,8667;0,6333;0,6333;1,2666
407;30/07/2023;13:00;RUSSIA;FNL - ROUND 3;Dynamo Makhachkala;Kuban;16;30;0,7333;22;30;1,0;0,5333;0,7333;1,2666
408;30/07/2023;17:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Pacajus;Retro;19;30;1,2667;19;30;0,9333;0,6333;0,6333;1,2666
409;30/07/2023;20:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Celaya;Tepatitlan de Morelos;16;30;0,8333;22;30;1,0667;0,5333;0,7333;1,2666
410;30/07/2023;13:45;CROATIA;HNL - ROUND 2;Rudes;Osijek;19;30;0,8333;19;30;0,9667;0,6333;0,6333;1,2666
411;30/07/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 15;Extreme FC;Red Lions;8;13;0,8462;19;30;1,0667;0,6154;0,6333;1,2487
412;30/07/2023;06:30;CHINA;YI LEAGUE - ROUND 13;Quanzhou Yassin;Guangxi Lanhang;18;30;0,9667;9;14;0,8571;0,6;0,6429;1,2429
413;30/07/2023;19:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 15;Botafogo PB;Manaus;23;30;1,1;14;30;0,7;0,7667;0,4667;1,2334
414;30/07/2023;20:00;WORLD;CLUB FRIENDLY;Crystal Palace (Eng);Sevilla (Esp);17;30;0,9667;20;30;1,1333;0,5667;0,6667;1,2334
415;30/07/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 3;Bolivar;Miranda;17;30;0,7333;20;30;0,9333;0,5667;0,6667;1,2334
416;30/07/2023;04:00;WORLD;WORLD CUP WOMEN - ROUND 3;Switzerland W;New Zealand W;14;30;1,3;23;30;1,2;0,4667;0,7667;1,2334
417;30/07/2023;22:00;NORTH & CENTRAL AMERICA;LEAGUES CUP;Monterrey;Seattle Sounders;20;30;1,2333;17;30;0,9;0,6667;0,5667;1,2334
418;30/07/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Pecsi MFC;Mosonmagyarovari TE;20;30;0,9667;17;30;0,8667;0,6667;0,5667;1,2334
419;30/07/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Vasas;Budafoki;20;30;1,3333;17;30;0,8667;0,6667;0,5667;1,2334
420;30/07/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Club A. Guemes;Patronato;17;30;0,8333;20;30;1,1333;0,5667;0,6667;1,2334
421;30/07/2023;10:00;BRAZIL;COPA PAULISTA - ROUND 5;Portuguesa Santista;EC Sao Bernardo;18;30;1,1;19;30;1,2333;0,6;0,6333;1,2333
422;30/07/2023;15:30;WORLD;CLUB FRIENDLY;Forli (Ita);Cesena (Ita);19;30;0,9667;18;30;1,0;0,6333;0,6;1,2333
423;30/07/2023;12:00;RUSSIA;FNL - ROUND 3;Leningradets;Rodina Moscow;19;30;1,0667;18;30;1,0;0,6333;0,6;1,2333
424;30/07/2023;09:15;SWITZERLAND;CHALLENGE LEAGUE - ROUND 2;Wil;Vaduz;19;30;1,1333;18;30;1,3;0,6333;0,6;1,2333
425;30/07/2023;16:00;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Gimnasia Jujuy;Deportivo Madryn;19;30;0,8333;18;30;0,9;0,6333;0,6;1,2333
426;30/07/2023;12:00;RUSSIA;FNL 2 - DIVISION A GOLD - FALL SEASON - ROUND 3;D. Bryansk;Veles Moscow;16;30;1,0333;21;30;1,0;0,5333;0,7;1,2333
427;30/07/2023;17:30;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 2;Barranquilla;Tigres;22;30;1,4667;15;30;0,7667;0,7333;0,5;1,2333
428;30/07/2023;19:45;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;America De Cali;Dep. Pasto;24;30;1,4;13;30;0,6333;0,8;0,4333;1,2333
429;30/07/2023;16:00;CHILE;PRIMERA B - ROUND 20;Barnechea;CD Santa Cruz;18;30;1,0;19;30;1,1667;0,6;0,6333;1,2333
430;30/07/2023;15:00;HUNGARY;OTP BANK LIGA - ROUND 1;Zalaegerszegi;Kisvarda;19;30;1,1;18;30;0,9667;0,6333;0,6;1,2333
431;30/07/2023;15:00;BRAZIL;CAMPEONATO GAUCHO 2 - PLAY OFFS - QUARTER-FINALS;Brasil Farroupilha;Lajeadense;16;27;0,8519;16;25;0,8;0,5926;0,64;1,2326
432;30/07/2023;10:00;WORLD;CLUB FRIENDLY;Teuta (Alb);Altyn Asyr (Tkm);18;30;0,8667;17;28;0,8571;0,6;0,6071;1,2071
433;30/07/2023;16:05;CROATIA;HNL - ROUND 2;Hajduk Split;Rijeka;17;30;0,9667;19;30;0,8667;0,5667;0,6333;1,2
434;30/07/2023;17:30;ARGENTINA;LIGA PROFESIONAL - ROUND 27;Gimnasia L.P.;Platense;18;30;0,8667;18;30;0,9667;0,6;0,6;1,2
435;30/07/2023;12:30;HUNGARY;NB III - SOUTHWEST - ROUND 1;Erdi;MOL Fehervar II;16;30;0,9;20;30;1,0333;0,5333;0,6667;1,2
436;30/07/2023;15:30;ROMANIA;LIGA 1 - ROUND 3;CFR Cluj;Univ. Craiova;18;30;1,2333;18;30;0,8;0,6;0,6;1,2
437;30/07/2023;07:00;SOUTH KOREA;K LEAGUE 2 - ROUND 24;Bucheon FC 1995;Busan;16;30;1,0;20;30;1,1;0,5333;0,6667;1,2
438;30/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Herentals;CAPS Utd;18;30;0,7667;18;30;0,9333;0,6;0,6;1,2
439;30/07/2023;08:30;CHINA;JIA LEAGUE - ROUND 16;Shanghai Jiading Huilong;Dandong Tengyue;18;30;1,2;18;30;1,0;0,6;0,6;1,2
440;30/07/2023;16:30;PORTUGAL;LEAGUE CUP - FIRST STAGE - FINAL;Arouca;Rio Ave;20;30;0,8;16;30;0,8333;0,6667;0,5333;1,2
441;30/07/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 3;Urena;Trujillanos;21;30;1,3667;15;30;0,6333;0,7;0,5;1,2
442;30/07/2023;12:00;POLAND;DIVISION 2 - ROUND 2;Stezyca;Hutnik Krakow;20;30;1,0667;16;30;0,7333;0,6667;0,5333;1,2
443;30/07/2023;10:00;POLAND;EKSTRAKLASA - ROUND 2;Stal Mielec;Piast Gliwice;17;30;0,9333;19;30;0,9333;0,5667;0,6333;1,2
444;30/07/2023;10:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Wydad;Al Ahly Tripoli;21;30;1,0;15;30;1,1667;0,7;0,5;1,2
445;30/07/2023;15:30;MONTENEGRO;PRVA CRNOGORSKA LIGA - ROUND 2;Arsenal Tivat;Jezero;19;30;1,0333;17;30;0,7333;0,6333;0,5667;1,2
446;30/07/2023;07:00;PORTUGAL;LEAGUE CUP - FIRST STAGE - FINAL;Leixoes;Portimonense;18;30;1,0667;18;30;0,9;0,6;0,6;1,2
447;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Pikine;Excellence;15;30;0,6333;21;30;1,1667;0,5;0,7;1,2
448;30/07/2023;12:00;WORLD;CLUB FRIENDLY;Pro Sesto (Ita);AlbinoLeffe (Ita);19;30;0,9667;17;30;0,9;0,6333;0,5667;1,2
449;30/07/2023;00:00;FIJI;PREMIER LEAGUE - ROUND 14;Rewa;Nadroga;14;30;1,0;21;30;1,3333;0,4667;0,7;1,1667
450;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;SC Chaudron;Trois Bassins;3;3;2,0;1;6;0,1667;1,0;0,1667;1,1667
451;30/07/2023;18:00;BRAZIL;SERIE B - ROUND 20;Ponte Preta;Vitoria;15;30;0,6667;20;30;1,0;0,5;0,6667;1,1667
452;30/07/2023;10:00;FINLAND;VEIKKAUSLIIGA;KuPS;KTP;15;30;0,7333;20;30;1,3;0,5;0,6667;1,1667
453;30/07/2023;15:00;LITHUANIA;A LYGA - ROUND 24;Zalgiris;FK Panevezys;15;30;0,9333;20;30;0,9;0,5;0,6667;1,1667
454;30/07/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Brown Adrogue;CA Estudiantes;15;30;0,8333;20;30;1,0667;0,5;0,6667;1,1667
455;30/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Ngezi Platinum;Highlanders;18;30;0,9667;17;30;0,9;0,6;0,5667;1,1667
456;30/07/2023;13:00;GEORGIA;GEORGIAN CUP - 1/8-FINALS;Telavi;Saburtalo Tbilisi;18;30;1,0333;17;30;1,0;0,6;0,5667;1,1667
457;30/07/2023;12:00;NORWAY;ELITESERIEN - ROUND 16;Rosenborg;Odd;20;30;1,2;15;30;1,0;0,6667;0,5;1,1667
458;30/07/2023;16:00;ARGENTINA;PRIMERA NACIONAL - ROUND 24;Ferro;Villa Dalmine;18;30;1,0;17;30;0,8667;0,6;0,5667;1,1667
459;30/07/2023;13:45;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Ituzaingo;Colegiales;17;30;0,7667;18;30;0,8;0,5667;0,6;1,1667
460;30/07/2023;15:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Parnahyba;Nacional-AM;14;30;0,8667;21;30;1,0;0,4667;0,7;1,1667
461;30/07/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 3;Heroes de Falcon;Titanes;16;30;0,9667;19;30;1,0667;0,5333;0,6333;1,1666
462;30/07/2023;16:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 15;America RN;Paysandu PA;13;30;0,8;22;30;1,2;0,4333;0,7333;1,1666
463;30/07/2023;11:00;BRAZIL;SERIE A - ROUND 17;Sao Paulo;Bahia;16;30;0,9;19;30;1,0333;0,5333;0,6333;1,1666
464;30/07/2023;12:00;WORLD;CLUB FRIENDLY;Dolomiti Bellunesi (Ita);Virtus Verona (Ita);19;30;0,9667;16;30;0,8333;0,6333;0,5333;1,1666
465;30/07/2023;16:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 15;CSA;Pouso Alegre;19;30;0,9667;16;30;0,7;0,6333;0,5333;1,1666
466;30/07/2023;15:00;URUGUAY;SEGUNDA DIVISION - ROUND 13;Tacuarembo;Club Oriental De Futbol;21;30;1,0;8;18;0,5556;0,7;0,4444;1,1444
467;30/07/2023;14:00;HUNGARY;MERKANTIL BANK LIGA - ROUND 1;Kozarmisleny SE;Tiszakecske;17;30;0,8333;17;30;0,9667;0,5667;0,5667;1,1334
468;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Casa;Douanes;20;30;1,0333;14;30;0,5667;0,6667;0,4667;1,1334
469;30/07/2023;09:00;GERMANY;REGIONALLIGA WEST - ROUND 1;Paderborn II;FC Gutersloh;17;30;1,0;17;30;1,2;0,5667;0,5667;1,1334
470;30/07/2023;16:30;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 3;Dynamo Puerto;Atletico La Cruz;19;30;1,0333;15;30;0,6;0,6333;0,5;1,1333
471;30/07/2023;22:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Leones Negros;Cimarrones de Sonora;18;30;0,7667;16;30;0,6667;0,6;0,5333;1,1333
472;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Diambars;Guediawaye;19;30;1,0333;15;30;0,8;0,6333;0,5;1,1333
473;30/07/2023;11:00;ARMENIA;PREMIER LEAGUE - ROUND 1;BKMA;Urartu;16;30;1,0;18;30;1,1;0,5333;0,6;1,1333
474;30/07/2023;20:15;PANAMA;LPF - CLAUSURA - ROUND 2;Chiriqui;UMECIT;18;30;1,0;9;17;0,7647;0,6;0,5294;1,1294
475;30/07/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 16;Sainte-Marienne;Saint-Denis;4;8;0,625;10;16;1,4375;0,5;0,625;1,125
476;30/07/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 17;Triangle;GreenFuel;15;30;0,6;8;13;0,9231;0,5;0,6154;1,1154
477;30/07/2023;11:00;URUGUAY;SEGUNDA DIVISION - ROUND 13;Potencia;Atenas;12;21;1,0476;16;30;0,8;0,5714;0,5333;1,1047
478;30/07/2023;11:00;BRAZIL;SERIE B - ROUND 20;Tombense;Criciuma;16;30;0,9333;17;30;0,8;0,5333;0,5667;1,1
479;30/07/2023;12:30;WORLD;CLUB FRIENDLY;Crotone (Ita);Lecce U19 (Ita);14;30;0,7333;19;30;1,0333;0,4667;0,6333;1,1
480;30/07/2023;13:55;SERBIA;SUPER LIGA - ROUND 1;Napredak;Zeleznicar Pancevo;14;30;0,6667;19;30;1,2;0,4667;0,6333;1,1
481;30/07/2023;14:00;SENEGAL;LIGUE 1 - ROUND 26;Teungueth;Sonacos;18;30;1,0;14;29;0,6207;0,6;0,4828;1,0828
482;30/07/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 9;Deportivo Paraguayo;Argentino de Rosario;15;30;0,7667;17;30;0,8667;0,5;0,5667;1,0667
